No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,167,16
2,2,163,16
3,2,166,16
4,2,192,16
5,2,169,16
6,2,188,16
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
250,IC13000,490,185,90,67.95,32.25,2191.3875,AAC00026,2150,2200,0,0,0,499,399,2,2,160,2150
251,Q13001,259,106,90,52.65,41.8,2200.77,AAE00033,2200,2250,0,0,0,498,398,2,2,84,2200
252,C11001,214,73,0,38.8,56.975,2210.63,AAX00061,2200,2250,0,0,0,498,398,2,2,70,2200
253,C11001,31,291,0,38.8,56.975,2210.63,AAX00061,2200,2250,0,0,0,498,398,2,1,10,2200
254,C11001,201,316,0,38.8,56.975,2210.63,AAX00061,2200,2250,0,0,0,498,398,2,1,9,2200
255,C14014,246,4,90,22.1,100.2,2214.42,AAM00018,2200,2250,0,0,0,498,398,2,2,80,2200
256,Q13001,248,40,90,52.65,41.8,2200.77,AAE00033,2200,2250,0,0,0,498,398,2,2,83,2200
257,C10002,160,233,0,24.35,91.6,2230.46,AAL00050,2200,2250,0,0,0,498,398,2,1,52,2200
258,R14015,484,179,270,21.55,103.15,2222.8825,AAY00055,2200,2250,0,0,0,499,399,2,2,158,2200
259,C11001,357,194,0,38.8,56.975,2210.63,AAX00061,2200,2250,0,0,0,499,399,2,2,69,2200
260,ZD11002,266,259,180,27.55,81.95,2257.7225,AAJ00048,2250,2300,0,0,0,498,398,2,1,87,2250
261,R14016,271,363,0,21.95,104.6,2295.97,AAZ00056,2250,2300,0,0,0,499,399,2,1,88,2250
262,R13050,464,17,180,60.2,37.85,2278.57,AAB00035,2250,2300,0,0,0,499,399,2,2,151,2250
263,R13050,498,286,180,60.2,37.85,2278.57,AAB00035,2250,2300,0,0,0,499,399,2,1,162,2250
264,C13043,360,141,0,51.8,44.2,2289.56,AAI00013,2250,2300,0,0,0,499,399,2,2,117,2250
265,C11047,216,199,270,23.6,95.35,2250.26,AAM00015,2250,2300,0,0,0,499,399,2,2,70,2250
266,ZD11002,38,159,180,27.55,81.95,2257.7225,AAJ00048,2250,2300,0,0,0,499,399,2,2,12,2250
267,R14016,144,85,0,21.95,104.6,2295.97,AAZ00056,2250,2300,0,0,0,499,399,2,2,45,2250
268,R14018,403,11,180,21.95,106.775,2343.71125,AAB00037,2300,2350,0,0,0,498,398,2,2,131,2300
269,C11083,202,252,0,22.1,106.05,2343.705,AAC00046,2300,2350,0,0,0,498,398,2,1,66,2300
270,R13075,160,382,180,75.15,30.9,2322.135,AAS00050,2300,2350,0,0,0,498,398,2,1,52,2300
271,C11083,318,41,0,22.1,106.05,2343.705,AAC00046,2300,2350,0,0,0,499,399,2,2,103,2300
272,C11084,414,393,0,22.1,105.05,2321.605,AAD00047,2300,2350,0,0,0,499,399,2,1,135,2300
273,Q13006,406,221,270,59.5,39.35,2341.325,AAF00034,2300,2350,0,0,0,499,399,2,1,132,2300
274,C11083,445,2,0,22.1,106.05,2343.705,AAC00046,2300,2350,0,0,0,499,399,2,2,102,2300
275,R13075,253,343,180,75.15,30.9,2322.135,AAS00050,2300,2350,0,0,0,499,399,2,1,52,2300
276,Q15001,337,329,90,33.3,71.8,2390.94,AAH00036,2350,2400,0,0,0,498,398,2,1,110,2350
277,Q15001,323,99,90,33.3,71.8,2390.94,AAH00036,2350,2400,0,0,0,499,399,2,2,105,2350
278,R13105,297,34,270,61.15,39.45,2412.3675,AAL00046,2400,2450,0,0,0,499,399,2,2,97,2400
279,C14019,403,260,180,19.8,124.7,2469.06,AAR00021,2450,2500,0,0,0,498,398,2,1,131,2450
280,U13003,67,190,90,73.005,33.825,2469.394125,AAA00039,2450,2500,0,0,0,498,398,2,2,21,2450
281,U13003,139,393,90,73.005,33.825,2469.394125,AAA00039,2450,2500,0,0,0,499,398,2,1,45,2450
282,U13003,174,96,90,73.005,33.825,2469.394125,AAA00039,2450,2500,0,0,0,499,399,2,2,20,2450
283,C14019,87,259,180,19.8,124.7,2469.06,AAR00021,2450,2500,0,0,0,499,399,2,1,130,2450
284,C11007,376,122,270,41.9,59.6,2497.24,AAD00046,2450,2500,0,0,0,499,399,2,2,122,2450
285,U13003,427,17,90,73.005,33.825,2469.394125,AAA00039,2450,2500,0,0,0,499,399,2,2,20,2450
286,C14020,173,377,180,19.8,125.7,2488.86,AAS00022,2450,2500,0,0,0,499,399,2,1,56,2450
287,C11054,249,199,180,24.85,98.75,2453.9375,AAX00022,2450,2500,0,0,0,499,399,2,2,81,2450
288,C10045,384,376,180,20.2,122.625,2477.025,AAY00060,2450,2500,0,0,0,499,399,2,1,125,2450
289,C11054,244,195,180,24.85,98.75,2453.9375,AAX00022,2450,2500,0,0,0,499,399,2,2,80,2450
290,U13000,449,164,0,66.375,37.305,2476.119375,AAX00057,2450,2500,0,0,0,499,399,2,2,146,2450
291,C11007,392,199,270,41.9,59.6,2497.24,AAD00046,2450,2500,0,0,0,499,399,2,2,121,2450
292,C14019,330,206,180,19.8,124.7,2469.06,AAR00021,2450,2500,0,0,0,499,399,2,1,130,2450
293,R13060,266,318,270,64.15,39.45,2530.7175,AAI00042,2500,2550,0,0,0,498,398,2,1,85,2500
294,R13060,272,173,270,64.15,39.45,2530.7175,AAI00042,2500,2550,0,0,0,499,399,2,2,88,2500
295,R13060,28,112,270,64.15,39.45,2530.7175,AAI00042,2500,2550,0,0,0,499,399,2,2,87,2500
296,C11003,441,113,0,39.125,64.275,2514.759375,AAZ00063,2500,2550,0,0,0,499,399,2,2,144,2500
297,R13074,462,144,180,76.95,33.4,2570.13,AAR00049,2550,2600,0,0,0,498,398,2,2,151,2550
298,R13074,318,128,180,76.95,33.4,2570.13,AAR00049,2550,2600,0,0,0,498,398,2,2,151,2550
299,R13056,320,279,270,65.15,39.45,2570.1675,AAG00040,2550,2600,0,0,0,499,399,2,1,104,2550
300,R13074,191,390,180,76.95,33.4,2570.13,AAR00049,2550,2600,0,0,0,499,399,2,1,62,2550
301,R13047,451,353,90,63.65,41.25,2625.5625,AAA00034,2600,2650,0,0,0,460,378,2,1,159,2600
302,R13091,392,253,270,66.15,39.45,2609.6175,AAZ00055,2600,2650,0,0,0,498,398,2,1,128,2600
303,R13047,358,274,90,63.65,41.25,2625.5625,AAA00034,2600,2650,0,0,0,498,398,2,1,158,2600
304,R14010,488,373,0,19.8,132.3,2619.54,AAV00053,2600,2650,0,0,0,498,398,2,1,159,2600
305,R13091,97,57,270,66.15,39.45,2609.6175,AAZ00055,2600,2650,0,0,0,498,398,2,2,31,2600
306,R13094,165,23,0,75.15,34.9,2622.735,AAC00037,2600,2650,0,0,0,499,399,2,2,53,2600
307,R13078,370,259,180,76.95,34.4,2647.08,AAU00051,2600,2650,0,0,0,499,399,2,1,120,2600
308,R13047,282,107,90,63.65,41.25,2625.5625,AAA00034,2600,2650,0,0,0,499,399,2,2,92,2600
309,R13047,302,376,90,63.65,41.25,2625.5625,AAA00034,2600,2650,0,0,0,499,399,2,1,158,2600
310,R13047,336,171,90,63.65,41.25,2625.5625,AAA00034,2600,2650,0,0,0,499,399,2,2,91,2600
311,R13094,379,293,0,75.15,34.9,2622.735,AAC00037,2600,2650,0,0,0,499,399,2,1,123,2600
312,C14015,170,355,270,20.2,130.25,2631.05,AAN00019,2600,2650,0,0,0,499,399,2,1,53,2600
313,C14015,187,49,270,20.2,130.25,2631.05,AAN00019,2600,2650,0,0,0,499,399,2,2,61,2600
314,R13047,48,345,90,63.65,41.25,2625.5625,AAA00034,2600,2650,0,0,0,499,399,2,1,158,2600
315,C11048,454,56,90,27.45,97.75,2683.2375,AAN00016,2650,2700,0,0,0,498,398,2,2,148,2650
316,R13095,192,343,0,75.15,35.9,2697.885,AAD00038,2650,2700,0,0,0,498,398,2,1,62,2650
317,C14006,213,74,0,19.8,135.1,2674.98,AAE00010,2650,2700,0,0,0,498,398,2,2,69,2650
318,R13103,195,127,90,68.15,39.45,2688.5175,AAK00045,2650,2700,0,0,0,498,398,2,2,63,2650
319,C14003,443,163,0,19.8,136.1,2694.78,AAB00007,2650,2700,0,0,0,498,398,2,2,144,2650
320,TU16001,10,389,270,57.015,47.285,2695.954275,AAL00049,2650,2700,0,0,0,498,398,2,1,3,2650
321,R13095,395,181,0,75.15,35.9,2697.885,AAD00038,2650,2700,0,0,0,498,398,2,2,129,2650
322,R13095,298,128,0,75.15,35.9,2697.885,AAD00038,2650,2700,0,0,0,498,398,2,2,128,2650
323,C10028,306,120,270,19.4,138.15,2680.11,AAG00046,2650,2700,0,0,0,498,398,2,2,100,2650
324,C14003,204,5,0,19.8,136.1,2694.78,AAB00007,2650,2700,0,0,0,499,399,2,2,144,2650
325,C10028,323,177,270,19.4,138.15,2680.11,AAG00046,2650,2700,0,0,0,499,399,2,2,99,2650
326,R13095,112,276,0,75.15,35.9,2697.885,AAD00038,2650,2700,0,0,0,499,399,2,1,62,2650
327,C14003,471,107,0,19.8,136.1,2694.78,AAB00007,2650,2700,0,0,0,499,399,2,2,144,2650
328,C10028,471,239,270,19.4,138.15,2680.11,AAG00046,2650,2700,0,0,0,499,399,2,1,153,2650
329,R13059,260,280,90,65.65,41.25,2708.0625,AAH00041,2700,2750,0,0,0,460,378,2,1,92,2700
330,R13059,474,382,90,65.65,41.25,2708.0625,AAH00041,2700,2750,0,0,0,498,398,2,1,91,2700
331,C14000,389,293,0,19.8,137.1,2714.58,AAY00025,2700,2750,0,0,0,499,399,2,1,127,2700
332,C10041,295,332,180,21.25,128.65,2733.8125,AAS00056,2700,2750,0,0,0,499,399,2,1,96,2700
333,C11009,225,391,270,41.9,66.8,2798.92,AAF00048,2750,2800,0,0,0,498,398,2,1,73,2750
334,R13034,20,26,180,75.15,36.9,2773.035,AAS00049,2750,2800,0,0,0,498,398,2,2,6,2750
335,C1044,97,153,90,37.65,73.55,2769.1575,AAV00059,2750,2800,0,0,0,498,398,2,2,32,2750
336,L14000,269,180,90,19.95,139.3,2779.035,AAA00025,2750,2800,0,0,0,498,398,2,2,88,2750
337,L14000,472,26,90,19.95,139.3,2779.035,AAA00025,2750,2800,0,0,0,499,399,2,2,88,2750
338,C1044,296,277,90,37.65,73.55,2769.1575,AAV00059,2750,2800,0,0,0,499,399,2,1,96,2750
339,C11009,100,196,270,41.9,66.8,2798.92,AAF00048,2750,2800,0,0,0,499,399,2,2,33,2750
340,IC14000,181,373,90,26.9,103.2,2776.08,AAE00028,2750,2800,0,0,0,499,399,2,1,59,2750
341,IC14000,256,200,90,26.9,103.2,2776.08,AAE00028,2750,2800,0,0,0,499,399,2,1,59,2750
342,C10019,422,261,270,20.4,138.15,2818.26,AAA00040,2800,2850,0,0,0,498,398,2,1,138,2800
343,C10019,212,334,270,20.4,138.15,2818.26,AAA00040,2800,2850,0,0,0,498,398,2,1,137,2800
344,L14005,339,265,0,21.6,130.65,2822.04,AAF00030,2800,2850,0,0,0,498,398,2,1,108,2800
345,L14005,262,139,0,21.6,130.65,2822.04,AAF00030,2800,2850,0,0,0,498,398,2,2,85,2800
346,C14001,336,10,90,19.95,141.65,2825.9175,AAZ00026,2800,2850,0,0,0,499,399,2,2,109,2800
347,C10019,410,82,270,20.4,138.15,2818.26,AAA00040,2800,2850,0,0,0,499,399,3,2,136,2850
348,C11075,490,316,180,25.5,112.75,2875.125,AAV00061,2850,2900,0,0,0,498,398,3,1,163,2850
349,R8002,439,12,0,22.6,128.05,2893.93,AAC00039,2850,2900,0,0,0,498,398,3,2,146,2850
350,C1060,110,280,270,36.65,78.3,2869.695,AAB00043,2850,2900,0,0,0,499,399,3,1,36,2850
351,C1060,413,128,270,36.65,78.3,2869.695,AAB00043,2850,2900,0,0,0,499,399,3,2,137,2850
352,C10008,267,114,90,33.7,86.8,2925.16,AAR00054,2900,2950,0,0,0,498,398,3,2,89,2900
353,C14011,169,30,0,20.1,144.85,2911.485,AAJ00015,2900,2950,0,0,0,498,398,3,2,56,2900
354,FB14000,487,184,180,20.1,145.9,2932.59,AAX00041,2900,2950,0,0,0,498,398,3,2,162,2900
355,C13000,206,244,90,67.325,43.6,2935.37,AAF00051,2900,2950,0,0,0,498,398,3,1,68,2900
356,C1041,148,84,0,41.85,69.55,2910.6675,AAC00004,2900,2950,0,0,0,499,398,3,2,49,2900
357,C10007,408,81,180,32.85,89,2923.65,AAP00053,2900,2950,0,0,0,499,398,3,2,135,2900
358,C1041,372,67,0,41.85,69.55,2910.6675,AAC00004,2900,2950,0,0,0,499,398,3,2,48,2900
359,C1041,249,276,0,41.85,69.55,2910.6675,AAC00004,2900,2950,0,0,0,499,399,3,1,82,2900
360,FB14000,241,367,180,20.1,145.9,2932.59,AAX00041,2900,2950,0,0,0,499,399,3,1,80,2900
361,L14002,374,226,0,20.35,142.95,2909.0325,AAC00027,2900,2950,0,0,0,499,399,3,1,124,2900
362,C1041,362,387,0,41.85,69.55,2910.6675,AAC00004,2900,2950,0,0,0,499,399,3,1,81,2900
363,R8001,158,96,270,23,126.75,2915.25,AAB00038,2900,2950,0,0,0,499,399,3,2,52,2900
364,C14013,461,248,0,20.25,146.75,2971.6875,AAL00017,2950,3000,0,0,0,498,398,3,1,153,2950
365,C14012,12,283,270,23,129.35,2975.05,AAK00016,2950,3000,0,0,0,498,398,3,1,4,2950
366,R13089,39,142,180,76.95,38.4,2954.88,AAX00053,2950,3000,0,0,0,499,399,3,2,12,2950
367,C14012,410,307,270,23,129.35,2975.05,AAK00016,2950,3000,0,0,0,499,399,3,1,3,2950
368,R13089,200,233,180,76.95,38.4,2954.88,AAX00053,2950,3000,0,0,0,499,399,3,1,66,2950
369,C14012,17,132,270,23,129.35,2975.05,AAK00016,2950,3000,0,0,0,499,399,3,2,5,2950
370,C14013,84,89,0,20.25,146.75,2971.6875,AAL00017,2950,3000,0,0,0,499,399,3,2,27,2950
371,L14001,228,241,270,19.95,152.75,3047.3625,AAB00026,3000,3050,0,0,0,498,398,3,1,76,3000
372,L14001,203,137,270,19.95,152.75,3047.3625,AAB00026,3000,3050,0,0,0,499,399,3,2,67,3000
373,L14004,103,97,270,23,131.05,3014.15,AAE00029,3000,3050,0,0,0,499,399,3,2,34,3000
374,L14001,351,278,270,19.95,152.75,3047.3625,AAB00026,3000,3050,0,0,0,499,399,3,1,75,3000
375,L14004,128,243,270,23,131.05,3014.15,AAE00029,3000,3050,0,0,0,499,399,3,1,42,3000
376,L14001,11,211,270,19.95,152.75,3047.3625,AAB00026,3000,3050,0,0,0,499,399,3,1,75,3000
377,C14004,206,28,270,19.95,150.4,3000.48,AAC00008,3000,3050,0,0,0,499,399,3,2,68,3000
378,C11076,431,39,180,26.3,117.55,3091.565,AAX00062,3050,3100,0,0,0,460,378,3,2,155,3050
379,C1058,73,323,270,39.05,78.3,3057.615,AAA00042,3050,3100,0,0,0,498,398,3,1,24,3050
380,C1058,132,167,270,39.05,78.3,3057.615,AAA00042,3050,3100,0,0,0,498,398,3,2,44,3050
381,C10017,460,74,270,22.4,138.15,3094.56,AAZ00060,3050,3100,0,0,0,498,398,3,2,153,3050
382,C10062,235,62,180,37.025,82.65,3060.11625,AAM00053,3050,3100,0,0,0,499,399,3,2,78,3050
383,C1058,294,175,270,39.05,78.3,3057.615,AAA00042,3050,3100,0,0,0,499,399,3,2,43,3050
384,C14010,407,200,180,28.675,106.85,3063.92375,AAI00014,3050,3100,0,0,0,499,399,3,1,135,3050
385,C1058,465,281,270,39.05,78.3,3057.615,AAA00042,3050,3100,0,0,0,499,399,3,1,23,3050
386,C10062,47,23,180,37.025,82.65,3060.11625,AAM00053,3050,3100,0,0,0,499,399,3,2,77,3050
387,L14003,367,69,90,21.8,142.55,3107.59,AAD00028,3100,3150,0,0,0,460,340,3,2,132,3100
388,C10030,103,358,0,21.55,144.05,3104.2775,AAI00048,3100,3150,0,0,0,498,398,3,1,34,3100
389,R1011,311,228,90,57.55,54.05,3110.5775,AAF00035,3100,3150,0,0,0,498,398,3,1,103,3100
390,L11000,264,189,270,34.3,91.8,3148.74,AAU00041,3100,3150,0,0,0,498,398,3,2,88,3100
391,C10038,104,46,0,24.2,128.2,3102.44,AAP00054,3100,3150,0,0,0,499,398,3,2,34,3100
392,R1024,113,201,270,61.3,51.1,3132.43,AAL00041,3100,3150,0,0,0,499,399,3,1,37,3100
393,R1024,196,151,270,61.3,51.1,3132.43,AAL00041,3100,3150,0,0,0,499,399,3,2,65,3100
394,R1024,495,256,270,61.3,51.1,3132.43,AAL00041,3100,3150,0,0,0,499,399,3,1,36,3100
395,C10030,462,78,0,21.55,144.05,3104.2775,AAI00048,3100,3150,0,0,0,499,399,3,2,153,3100
396,R1024,32,140,270,61.3,51.1,3132.43,AAL00041,3100,3150,0,0,0,499,399,3,2,64,3100
397,L14003,463,30,90,21.8,142.55,3107.59,AAD00028,3100,3150,0,0,0,499,399,3,2,131,3100
398,D1003,339,357,90,59.2,52.6,3113.92,AAP00036,3100,3150,0,0,0,499,399,3,1,112,3100
399,R1041,272,363,0,44,71.95,3165.8,AAZ00051,3150,3200,0,0,0,498,398,3,1,90,3150
400,C14002,315,381,180,20.35,154.85,3151.1975,AAA00006,3150,3200,0,0,0,498,398,3,1,105,3150
401,C14002,5,158,180,20.35,154.85,3151.1975,AAA00006,3150,3200,0,0,0,498,398,3,2,1,3150
402,R1041,26,354,0,44,71.95,3165.8,AAZ00051,3150,3200,0,0,0,498,398,3,1,89,3150
403,R14008,31,36,180,31.55,101.2,3192.86,AAS00051,3150,3200,0,0,0,499,399,3,2,10,3150
404,C14002,93,258,180,20.35,154.85,3151.1975,AAA00006,3150,3200,0,0,0,499,399,3,1,104,3150
405,L8002,304,38,270,26.25,121.8,3197.25,AAD00030,3150,3200,0,0,0,499,399,3,2,101,3150
406,R1085,470,345,270,60.55,53.2,3221.26,AAR00046,3200,3250,0,0,0,498,398,3,1,156,3200
407,C10035,155,54,90,37.05,86.8,3215.94,AAL00051,3200,3250,0,0,0,499,399,3,2,51,3200
408,ZD1001,216,124,0,44,73.2,3220.8,AAF00044,3200,3250,0,0,0,499,399,3,2,71,3200
409,R1021,248,163,270,63.5,51.1,3244.85,AAK00040,3200,3250,0,0,0,499,399,3,2,82,3200
410,C10035,414,154,90,37.05,86.8,3215.94,AAL00051,3200,3250,0,0,0,499,399,3,2,50,3200
411,C1013,234,340,270,64.5,51.1,3295.95,AAS00017,3250,3300,0,0,0,234,340,3,1,166,3250
412,C1007,145,70,180,58.1,56.65,3291.365,AAL00012,3250,3300,0,0,0,460,378,3,2,52,3250
413,C1017,250,19,270,61.55,53.2,3274.46,AAX00020,3250,3300,0,0,0,498,398,3,2,83,3250
414,C1017,130,125,270,61.55,53.2,3274.46,AAX00020,3250,3300,0,0,0,498,398,3,2,82,3250
415,C1013,373,182,270,64.5,51.1,3295.95,AAS00017,3250,3300,0,0,0,498,398,3,2,124,3250
416,C10043,261,235,90,38.35,85.65,3284.6775,AAV00058,3250,3300,0,0,0,498,398,3,1,87,3250
417,Q1008,182,346,180,45.8,71.5,3274.7,AAJ00037,3250,3300,0,0,0,498,398,3,1,60,3250
418,C14009,4,11,90,22.8,143.3,3267.24,AAH00013,3250,3300,0,0,0,498,398,3,2,1,3250
419,Q1008,401,339,180,45.8,71.5,3274.7,AAJ00037,3250,3300,0,0,0,498,398,3,1,59,3250
420,C14009,499,29,90,22.8,143.3,3267.24,AAH00013,3250,3300,0,0,0,499,399,3,2,1,3250
421,C1007,14,238,180,58.1,56.65,3291.365,AAL00012,3250,3300,0,0,0,499,399,3,1,4,3250
422,C14009,43,367,90,22.8,143.3,3267.24,AAH00013,3250,3300,0,0,0,499,399,3,1,14,3250
423,R1017,148,333,270,65.5,51.1,3347.05,AAI00038,3300,3350,0,0,0,498,398,3,1,49,3300
424,IC14001,230,306,0,22.8,145.8,3324.24,AAF00029,3300,3350,0,0,0,498,398,3,1,76,3300
425,R1017,205,28,270,65.5,51.1,3347.05,AAI00038,3300,3350,0,0,0,499,398,3,2,68,3300
426,C8042,209,301,90,29.95,110.275,3302.73625,AAV00038,3300,3350,0,0,0,499,399,3,1,69,3300
427,C10031,316,126,0,24.2,137.25,3321.45,AAJ00049,3300,3350,0,0,0,499,399,3,2,105,3300
428,C14008,373,96,270,32.3,105,3391.5,AAG00012,3350,3400,0,0,0,460,378,3,2,134,3350
429,R1086,374,270,180,61.4,54.6,3352.44,AAS00047,3350,3400,0,0,0,498,398,3,1,124,3350
430,C10037,420,235,90,40.3,83.25,3354.975,AAN00053,3350,3400,0,0,0,499,398,3,1,139,3350
431,R1027,208,287,0,61.4,55.6,3413.84,AAP00044,3400,3450,0,0,0,499,398,3,1,69,3400
432,C10010,338,273,0,22.9,149.25,3417.825,AAU00056,3400,3450,0,0,0,499,399,3,1,112,3400
433,C10057,373,272,270,30.575,111.475,3408.348125,AAK00051,3400,3450,0,0,0,499,399,3,1,122,3400
434,C10010,211,320,0,22.9,149.25,3417.825,AAU00056,3400,3450,0,0,0,499,399,3,1,112,3400
435,C10057,313,173,270,30.575,111.475,3408.348125,AAK00051,3400,3450,0,0,0,499,399,3,2,104,3400
436,C10010,310,194,0,22.9,149.25,3417.825,AAU00056,3400,3450,0,0,0,499,399,3,2,103,3400
437,R1027,266,277,0,61.4,55.6,3413.84,AAP00044,3400,3450,0,0,0,499,399,3,1,69,3400
438,C10054,231,277,0,31.7,108.85,3450.545,AAH00048,3450,3500,0,0,0,499,399,3,1,74,3450
439,C1052,123,296,270,46.75,73.975,3458.33125,AAY00061,3450,3500,0,0,0,499,399,3,1,40,3450
440,C1052,460,299,270,46.75,73.975,3458.33125,AAY00061,3450,3500,0,0,0,499,399,3,1,39,3450
441,C7057,273,266,270,26.2,133.525,3498.355,AAY00038,3450,3500,0,0,0,499,399,3,1,90,3450
442,C1052,4,148,270,46.75,73.975,3458.33125,AAY00061,3450,3500,0,0,0,499,399,3,2,2,3450
443,R1003,473,364,180,61.4,57.25,3515.15,AAZ00050,3500,3550,0,0,0,498,398,3,1,157,3500
444,R1003,139,122,180,61.4,57.25,3515.15,AAZ00050,3500,3550,0,0,0,499,399,3,2,46,3500
445,R1003,347,328,180,61.4,57.25,3515.15,AAZ00050,3500,3550,0,0,0,499,399,3,1,156,3500
446,C10032,17,248,0,42.05,83.65,3517.4825,AAK00050,3500,3550,0,0,0,499,399,3,1,5,3500
447,C10032,47,114,0,42.05,83.65,3517.4825,AAK00050,3500,3550,0,0,0,499,399,3,2,15,3500
448,D1002,474,100,0,69.85,51.05,3565.8425,AAN00035,3550,3600,0,0,0,498,398,3,2,158,3550
449,C7076,228,366,180,29.6,121.35,3591.96,AAF00024,3550,3600,0,0,0,498,398,3,1,77,3550
450,C8005,97,198,90,31.2,114.55,3573.96,AAI00027,3550,3600,0,0,0,499,399,3,2,32,3550
451,FL8000,86,294,0,31.2,115.85,3614.52,AAN00036,3600,3650,0,0,0,498,398,3,1,28,3600
452,C1011,101,196,180,57.3,63.15,3618.495,AAR00016,3600,3650,0,0,0,498,398,3,2,33,3600
453,IC8002,226,157,0,32.125,112.5,3614.0625,AAK00034,3600,3650,0,0,0,498,398,3,2,75,3600
454,FL8000,1,239,0,31.2,115.85,3614.52,AAN00036,3600,3650,0,0,0,498,398,3,1,27,3600
455,L1002,273,7,270,39.75,91.3,3629.175,AAR00039,3600,3650,0,0,0,498,398,3,2,91,3600
456,D1001,366,86,90,53.3,67.8,3613.74,AAM00034,3600,3650,0,0,0,498,398,3,2,122,3600
457,C10056,101,159,270,32.2,112.35,3617.67,AAJ00050,3600,3650,0,0,0,499,399,3,2,30,3600
458,L1002,251,238,270,39.75,91.3,3629.175,AAR00039,3600,3650,0,0,0,499,399,3,1,83,3600
459,C1011,489,258,180,57.3,63.15,3618.495,AAR00016,3600,3650,0,0,0,499,399,3,1,162,3600
460,C1011,223,303,180,57.3,63.15,3618.495,AAR00016,3600,3650,0,0,0,499,399,3,1,161,3600
461,C7029,35,123,180,29.35,124.225,3646.00375,AAY00037,3600,3650,0,0,0,499,399,3,2,11,3600
462,C1003,461,9,180,63.1,57.25,3612.475,AAG00007,3600,3650,0,0,0,499,399,3,2,151,3600
463,C1063,415,203,270,48.75,73.975,3606.28125,AAD00045,3600,3650,0,0,0,499,399,3,1,138,3600
464,C1018,125,146,0,69.2,53.05,3671.06,AAY00021,3650,3700,0,0,0,498,398,3,2,41,3650
465,TU16000,19,391,270,24.75,148.75,3681.5625,AAK00048,3650,3700,0,0,0,498,398,3,1,6,3650
466,TU16002,353,278,270,50.465,72.885,3678.141525,AAM00050,3650,3700,0,0,0,498,398,3,1,117,3650
467,TU16000,238,127,270,24.75,148.75,3681.5625,AAK00048,3650,3700,0,0,0,499,399,3,2,79,3650
468,TU16000,355,388,270,24.75,148.75,3681.5625,AAK00048,3650,3700,0,0,0,499,399,3,1,6,3650
469,R1026,82,270,90,68.1,55,3745.5,AAN00043,3700,3750,0,0,0,498,398,3,1,27,3700
470,R1026,17,177,90,68.1,55,3745.5,AAN00043,3700,3750,0,0,0,498,398,3,2,5,3700
471,C7000,10,216,270,26.2,142.3,3728.26,AAX00035,3700,3750,0,0,0,498,398,3,1,3,3700
472,R1026,454,321,90,68.1,55,3745.5,AAN00043,3700,3750,0,0,0,498,398,3,1,26,3700
473,FL7002,267,307,270,26.7,140.3,3746.01,AAE00027,3700,3750,0,0,0,498,398,3,1,89,3700
474,FL7002,359,166,270,26.7,140.3,3746.01,AAE00027,3700,3750,0,0,0,499,399,3,2,119,3700
475,C10053,491,244,90,34.1,108.85,3711.785,AAG00047,3700,3750,0,0,0,499,399,3,1,163,3700
476,FL7002,427,224,270,26.7,140.3,3746.01,AAE00027,3700,3750,0,0,0,499,399,3,1,88,3700
477,FL7000,329,357,270,27.55,137.9,3799.145,AAC00025,3750,3800,0,0,0,498,398,3,1,109,3750
478,C10020,225,231,180,41.4,91.65,3794.31,AAB00041,3750,3800,0,0,0,498,398,3,1,73,3750
479,FL7000,164,2,270,27.55,137.9,3799.145,AAC00025,3750,3800,0,0,0,498,398,3,2,54,3750
480,FL7000,96,258,270,27.55,137.9,3799.145,AAC00025,3750,3800,0,0,0,499,398,3,1,108,3750
481,FL7000,307,225,270,27.55,137.9,3799.145,AAC00025,3750,3800,0,0,0,499,399,3,1,108,3750
482,R9048,202,294,0,85.075,44.25,3764.56875,AAZ00058,3750,3800,0,0,0,499,399,3,1,67,3750
483,R1093,161,369,270,48.475,77.65,3764.08375,AAY00051,3750,3800,0,0,0,499,399,3,1,53,3750
484,C1015,439,48,270,65.625,58.275,3824.296875,AAV00019,3800,3850,0,0,0,498,398,3,2,146,3800
485,L14008,45,194,270,26.2,145.4,3809.48,AAI00033,3800,3850,0,0,0,499,399,3,2,14,3800
486,C1015,397,30,270,65.625,58.275,3824.296875,AAV00019,3800,3850,0,0,0,499,399,3,2,146,3800
487,C8045,118,340,180,34.325,112.85,3873.57625,AAZ00041,3850,3900,0,0,0,498,398,3,1,39,3850
488,C8009,277,6,0,33.525,116.1,3892.2525,AAM00031,3850,3900,0,0,0,498,398,3,2,92,3850
489,C8045,83,10,180,34.325,112.85,3873.57625,AAZ00041,3850,3900,0,0,0,499,399,3,2,27,3850
490,FL7008,480,387,0,31.7,122,3867.4,AAK00033,3850,3900,0,0,0,499,399,3,1,159,3850
491,C8009,45,56,0,33.525,116.1,3892.2525,AAM00031,3850,3900,0,0,0,499,399,3,2,91,3850
492,C7027,427,355,180,31.125,124,3859.5,AAV00035,3850,3900,0,0,0,499,399,3,1,142,3850
493,C7027,442,154,180,31.125,124,3859.5,AAV00035,3850,3900,0,0,0,499,399,3,2,147,3850
