No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
253,R14017,260,369,180,21.95,105.7,2320.115,AAA00036,2300,2350,0,0,0,499,399,2,1,107,2300
254,C11083,435,279,0,22.1,106.05,2343.705,AAC00046,2300,2350,0,0,0,499,399,2,1,156,2300
255,R13075,348,65,180,75.15,30.9,2322.135,AAS00050,2300,2350,0,0,0,499,399,2,2,125,2300
256,Q15001,297,93,90,33.3,71.8,2390.94,AAH00036,2350,2400,0,0,0,499,397,2,2,107,2350
257,Q15001,116,151,90,33.3,71.8,2390.94,AAH00036,2350,2400,0,0,0,499,398,2,2,107,2350
258,R13105,385,251,270,61.15,39.45,2412.3675,AAL00046,2400,2450,0,0,0,499,398,2,1,138,2400
259,R13105,487,186,270,61.15,39.45,2412.3675,AAL00046,2400,2450,0,0,0,499,398,2,2,175,2400
260,C14018,341,187,180,19.8,123.7,2449.26,AAP00020,2400,2450,0,0,0,499,399,2,2,123,2400
261,U13003,254,244,90,73.005,33.825,2469.394125,AAA00039,2450,2500,0,0,0,465,397,2,1,98,2450
262,R13046,9,65,180,76.95,32.4,2493.18,AAZ00054,2450,2500,0,0,0,499,397,2,2,3,2450
263,C14020,419,137,180,19.8,125.7,2488.86,AAS00022,2450,2500,0,0,0,499,397,2,2,149,2450
264,C10045,228,95,180,20.2,122.625,2477.025,AAY00060,2450,2500,0,0,0,499,398,2,2,82,2450
265,C11054,378,24,180,24.85,98.75,2453.9375,AAX00022,2450,2500,0,0,0,499,398,2,2,136,2450
266,C11054,169,170,180,24.85,98.75,2453.9375,AAX00022,2450,2500,0,0,0,499,399,2,2,135,2450
267,U13003,488,71,90,73.005,33.825,2469.394125,AAA00039,2450,2500,0,0,0,499,399,2,2,176,2450
268,C14020,466,107,180,19.8,125.7,2488.86,AAS00022,2450,2500,0,0,0,499,399,2,2,149,2450
269,C14020,97,86,180,19.8,125.7,2488.86,AAS00022,2450,2500,0,0,0,499,399,2,2,149,2450
270,R13046,284,199,180,76.95,32.4,2493.18,AAZ00054,2450,2500,0,0,0,499,399,2,2,2,2450
271,U13003,379,203,90,73.005,33.825,2469.394125,AAA00039,2450,2500,0,0,0,499,399,2,1,97,2450
272,R13068,105,161,270,61.65,41.25,2543.0625,AAL00045,2500,2550,0,0,0,499,397,2,2,37,2500
273,R13060,11,36,270,64.15,39.45,2530.7175,AAI00042,2500,2550,0,0,0,499,398,2,2,3,2500
274,R13068,178,375,270,61.65,41.25,2543.0625,AAL00045,2500,2550,0,0,0,499,398,2,1,64,2500
275,C11003,207,147,0,39.125,64.275,2514.759375,AAZ00063,2500,2550,0,0,0,499,398,2,2,74,2500
276,R13056,443,107,270,65.15,39.45,2570.1675,AAG00040,2550,2600,0,0,0,499,397,2,2,159,2550
277,R13074,417,127,180,76.95,33.4,2570.13,AAR00049,2550,2600,0,0,0,499,397,2,2,148,2550
278,R13056,439,14,270,65.15,39.45,2570.1675,AAG00040,2550,2600,0,0,0,499,398,2,2,158,2550
279,R13074,421,160,180,76.95,33.4,2570.13,AAR00049,2550,2600,0,0,0,499,399,2,2,148,2550
280,R13094,4,88,0,75.15,34.9,2622.735,AAC00037,2600,2650,0,0,0,499,397,2,2,1,2600
281,R14013,10,85,180,24.6,106.85,2628.51,AAX00054,2600,2650,0,0,0,499,397,2,2,4,2600
282,R13091,316,394,270,66.15,39.45,2609.6175,AAZ00055,2600,2650,0,0,0,499,399,2,1,113,2600
283,R13072,73,37,270,67.15,39.45,2649.0675,AAN00047,2600,2650,0,0,0,499,399,2,2,26,2600
284,R13091,65,152,270,66.15,39.45,2609.6175,AAZ00055,2600,2650,0,0,0,499,399,2,2,23,2600
285,TU16001,395,128,270,57.015,47.285,2695.954275,AAL00049,2650,2700,0,0,0,499,397,2,2,140,2650
286,C14003,179,223,0,19.8,136.1,2694.78,AAB00007,2650,2700,0,0,0,499,398,2,1,65,2650
287,R13062,170,155,90,64.65,41.25,2666.8125,AAK00044,2650,2700,0,0,0,499,398,2,2,61,2650
288,C14006,288,372,0,19.8,135.1,2674.98,AAE00010,2650,2700,0,0,0,499,398,2,1,103,2650
289,R13103,84,74,90,68.15,39.45,2688.5175,AAK00045,2650,2700,0,0,0,499,398,2,2,30,2650
290,R13095,68,52,0,75.15,35.9,2697.885,AAD00038,2650,2700,0,0,0,499,398,2,2,24,2650
291,C14003,251,209,0,19.8,136.1,2694.78,AAB00007,2650,2700,0,0,0,499,399,2,1,65,2650
292,R13095,321,111,0,75.15,35.9,2697.885,AAD00038,2650,2700,0,0,0,499,399,2,2,23,2650
293,R13059,264,388,90,65.65,41.25,2708.0625,AAH00041,2700,2750,0,0,0,499,397,2,1,95,2700
294,C14000,394,261,0,19.8,137.1,2714.58,AAY00025,2700,2750,0,0,0,499,398,2,1,142,2700
295,C10041,104,274,180,21.25,128.65,2733.8125,AAS00056,2700,2750,0,0,0,499,398,2,1,37,2700
296,R13059,277,89,90,65.65,41.25,2708.0625,AAH00041,2700,2750,0,0,0,499,398,2,2,99,2700
297,R13059,318,26,90,65.65,41.25,2708.0625,AAH00041,2700,2750,0,0,0,499,398,2,2,99,2700
298,R13059,171,37,90,65.65,41.25,2708.0625,AAH00041,2700,2750,0,0,0,499,398,2,2,99,2700
299,C10041,113,78,180,21.25,128.65,2733.8125,AAS00056,2700,2750,0,0,0,499,398,2,2,40,2700
300,C14000,445,135,0,19.8,137.1,2714.58,AAY00025,2700,2750,0,0,0,499,398,2,2,160,2700
301,C10041,497,388,180,21.25,128.65,2733.8125,AAS00056,2700,2750,0,0,0,499,399,2,1,37,2700
302,R14005,253,97,90,20.2,133.7,2700.74,AAP00049,2700,2750,0,0,0,499,399,2,2,91,2700
303,R13059,62,119,90,65.65,41.25,2708.0625,AAH00041,2700,2750,0,0,0,499,399,2,2,99,2700
304,R13034,109,34,180,75.15,36.9,2773.035,AAS00049,2750,2800,0,0,0,499,398,2,2,39,2750
305,IC14000,154,235,90,26.9,103.2,2776.08,AAE00028,2750,2800,0,0,0,499,398,2,1,55,2750
306,C11009,370,166,270,41.9,66.8,2798.92,AAF00048,2750,2800,0,0,0,499,399,2,2,133,2750
307,R13034,119,366,180,75.15,36.9,2773.035,AAS00049,2750,2800,0,0,0,499,399,2,1,42,2750
308,R13034,159,213,180,75.15,36.9,2773.035,AAS00049,2750,2800,0,0,0,499,399,2,1,41,2750
309,R8003,13,195,0,22.6,125.4,2834.04,AAD00040,2800,2850,0,0,0,499,397,2,2,5,2800
310,R13100,312,268,180,70.95,39.7,2816.715,AAI00043,2800,2850,0,0,0,499,398,2,1,112,2800
311,C10019,331,383,270,20.4,138.15,2818.26,AAA00040,2800,2850,0,0,0,499,399,2,1,119,2800
312,R8003,395,310,0,22.6,125.4,2834.04,AAD00040,2800,2850,0,0,0,499,399,2,1,142,2800
313,C1060,411,34,270,36.65,78.3,2869.695,AAB00043,2850,2900,0,0,0,499,397,2,2,146,2850
314,C1060,431,96,270,36.65,78.3,2869.695,AAB00043,2850,2900,0,0,0,499,397,2,2,146,2850
315,L8027,155,64,270,23,124.075,2853.725,AAZ00048,2850,2900,0,0,0,499,398,2,2,55,2850
316,C11075,459,28,180,25.5,112.75,2875.125,AAV00061,2850,2900,0,0,0,499,398,2,2,165,2850
317,R8002,475,44,0,22.6,128.05,2893.93,AAC00039,2850,2900,0,0,0,499,399,2,2,171,2850
318,R14006,329,70,0,26.85,106.85,2868.9225,AAR00050,2850,2900,0,0,0,499,399,2,2,118,2850
319,R8002,461,41,0,22.6,128.05,2893.93,AAC00039,2850,2900,0,0,0,499,399,2,2,170,2850
320,R8002,61,108,0,22.6,128.05,2893.93,AAC00039,2850,2900,0,0,0,499,399,2,2,170,2850
321,C1060,475,210,270,36.65,78.3,2869.695,AAB00043,2850,2900,0,0,0,499,399,2,1,171,2850
322,C13000,363,375,90,67.325,43.6,2935.37,AAF00051,2900,2950,0,0,0,499,397,2,1,130,2900
323,C10008,209,255,90,33.7,86.8,2925.16,AAR00054,2900,2950,0,0,0,499,397,2,1,75,2900
324,C13000,421,11,90,67.325,43.6,2935.37,AAF00051,2900,2950,0,0,0,499,397,2,2,153,2900
325,R8001,343,273,270,23,126.75,2915.25,AAB00038,2900,2950,0,0,0,499,398,2,1,123,2900
326,C13000,379,271,90,67.325,43.6,2935.37,AAF00051,2900,2950,0,0,0,499,398,2,1,129,2900
327,C10008,416,326,90,33.7,86.8,2925.16,AAR00054,2900,2950,0,0,0,499,398,2,1,74,2900
328,C10007,494,265,180,32.85,89,2923.65,AAP00053,2900,2950,0,0,0,499,398,2,1,178,2900
329,Q1000,416,148,0,53.8,54.8,2948.24,AAD00031,2900,2950,0,0,0,499,398,2,2,154,2900
330,C1041,120,85,0,41.85,69.55,2910.6675,AAC00004,2900,2950,0,0,0,499,398,2,2,43,2900
331,C1041,333,183,0,41.85,69.55,2910.6675,AAC00004,2900,2950,0,0,0,499,398,2,2,42,2900
332,C14011,428,101,0,20.1,144.85,2911.485,AAJ00015,2900,2950,0,0,0,499,399,2,2,155,2900
333,C10008,47,220,90,33.7,86.8,2925.16,AAR00054,2900,2950,0,0,0,499,399,2,1,74,2900
334,C14012,128,141,270,23,129.35,2975.05,AAK00016,2950,3000,0,0,0,499,397,2,2,46,2950
335,C1045,425,49,90,40.15,74.1,2975.115,AAX00060,2950,3000,0,0,0,499,397,2,2,156,2950
336,R13089,22,69,180,76.95,38.4,2954.88,AAX00053,2950,3000,0,0,0,499,398,2,2,7,2950
337,C14013,108,95,0,20.25,146.75,2971.6875,AAL00017,2950,3000,0,0,0,499,398,2,2,38,2950
338,C13070,330,376,180,73.5,40.15,2951.025,AAX00024,2950,3000,0,0,0,499,398,2,1,119,2950
339,C1045,396,235,90,40.15,74.1,2975.115,AAX00060,2950,3000,0,0,0,499,398,2,1,140,2950
340,Q1009,86,273,0,41.25,72.7,2998.875,AAK00038,2950,3000,0,0,0,499,399,2,1,31,2950
341,R13089,85,257,180,76.95,38.4,2954.88,AAX00053,2950,3000,0,0,0,499,399,2,1,30,2950
342,L8024,16,16,270,19.95,148.7,2966.565,AAV00045,2950,3000,0,0,0,499,399,2,2,7,2950
343,C13070,384,379,180,73.5,40.15,2951.025,AAX00024,2950,3000,0,0,0,499,399,2,1,119,2950
344,C1045,404,392,90,40.15,74.1,2975.115,AAX00060,2950,3000,0,0,0,499,399,2,1,140,2950
345,L14004,344,79,270,23,131.05,3014.15,AAE00029,3000,3050,0,0,0,499,397,2,2,125,3000
346,R1042,369,383,0,43.8,69.55,3046.29,AAA00031,3000,3050,0,0,0,499,397,2,1,133,3000
347,C14004,404,232,270,19.95,150.4,3000.48,AAC00008,3000,3050,0,0,0,499,397,2,1,145,3000
348,Q1016,10,130,90,31,97.3,3016.3,AAR00043,3000,3050,0,0,0,499,398,2,2,8,3000
349,R1002,373,263,270,57.55,52.2,3004.11,AAX00048,3000,3050,0,0,0,499,398,2,1,134,3000
350,C14004,479,36,270,19.95,150.4,3000.48,AAC00008,3000,3050,0,0,0,499,398,2,2,172,3000
351,C13066,311,115,270,69.925,43.45,3038.24125,AAU00022,3000,3050,0,0,0,499,398,2,2,112,3000
352,Q1016,18,75,90,31,97.3,3016.3,AAR00043,3000,3050,0,0,0,499,399,2,2,8,3000
353,L14001,254,97,270,19.95,152.75,3047.3625,AAB00026,3000,3050,0,0,0,499,399,2,2,91,3000
354,R1002,280,169,270,57.55,52.2,3004.11,AAX00048,3000,3050,0,0,0,499,399,2,2,101,3000
355,C14010,451,172,180,28.675,106.85,3063.92375,AAI00014,3050,3100,0,0,0,499,397,2,2,162,3050
356,C10021,249,221,0,21.55,141.7,3053.635,AAC00042,3050,3100,0,0,0,499,397,2,1,90,3050
357,C10017,494,269,270,22.4,138.15,3094.56,AAZ00060,3050,3100,0,0,0,499,397,2,1,176,3050
358,C14010,461,336,180,28.675,106.85,3063.92375,AAI00014,3050,3100,0,0,0,499,397,2,1,166,3050
359,C11076,88,271,180,26.3,117.55,3091.565,AAX00062,3050,3100,0,0,0,499,398,2,1,31,3050
360,C10062,91,50,180,37.025,82.65,3060.11625,AAM00053,3050,3100,0,0,0,499,398,2,2,32,3050
361,C10062,368,148,180,37.025,82.65,3060.11625,AAM00053,3050,3100,0,0,0,499,399,2,2,31,3050
362,C1058,21,22,270,39.05,78.3,3057.615,AAA00042,3050,3100,0,0,0,499,399,2,2,9,3050
363,L14003,280,130,90,21.8,142.55,3107.59,AAD00028,3100,3150,0,0,0,499,397,2,2,101,3100
364,C10030,191,239,0,21.55,144.05,3104.2775,AAI00048,3100,3150,0,0,0,499,397,2,1,68,3100
365,C10038,484,387,0,24.2,128.2,3102.44,AAP00054,3100,3150,0,0,0,499,397,2,1,174,3100
366,C10030,18,24,0,21.55,144.05,3104.2775,AAI00048,3100,3150,0,0,0,499,397,2,2,10,3100
367,X13001,231,189,270,72.25,43.025,3108.55625,AAE00043,3100,3150,0,0,0,499,398,2,2,83,3100
368,C10030,233,113,0,21.55,144.05,3104.2775,AAI00048,3100,3150,0,0,0,499,398,2,2,10,3100
369,R1011,462,312,90,57.55,54.05,3110.5775,AAF00035,3100,3150,0,0,0,499,398,2,1,164,3100
370,R1011,422,143,90,57.55,54.05,3110.5775,AAF00035,3100,3150,0,0,0,499,398,2,2,157,3100
371,D1003,230,146,90,59.2,52.6,3113.92,AAP00036,3100,3150,0,0,0,499,399,2,2,83,3100
372,C1014,141,180,90,62.5,51.1,3193.75,AAU00018,3150,3200,0,0,0,499,397,2,2,50,3150
373,C14005,310,146,180,20.35,155.85,3171.5475,AAD00009,3150,3200,0,0,0,499,397,2,2,109,3150
374,R1041,66,47,0,44,71.95,3165.8,AAZ00051,3150,3200,0,0,0,499,397,2,2,21,3150
375,C1008,408,26,270,53.3,59.95,3195.335,AAM00013,3150,3200,0,0,0,499,398,2,2,144,3150
376,Q1010,193,186,90,45.6,69.55,3171.48,AAL00039,3150,3200,0,0,0,499,398,2,2,69,3150
377,C14005,151,32,180,20.35,155.85,3171.5475,AAD00009,3150,3200,0,0,0,499,398,2,2,109,3150
378,R14008,95,94,180,31.55,101.2,3192.86,AAS00051,3150,3200,0,0,0,499,398,2,2,34,3150
379,Q1010,193,388,90,45.6,69.55,3171.48,AAL00039,3150,3200,0,0,0,499,398,2,1,69,3150
380,C1008,182,8,270,53.3,59.95,3195.335,AAM00013,3150,3200,0,0,0,499,398,2,2,144,3150
381,C1014,227,74,90,62.5,51.1,3193.75,AAU00018,3150,3200,0,0,0,499,399,2,2,49,3150
382,R14008,313,65,180,31.55,101.2,3192.86,AAS00051,3150,3200,0,0,0,499,399,2,2,33,3150
383,C10035,165,146,90,37.05,86.8,3215.94,AAL00051,3200,3250,0,0,0,499,397,2,2,59,3200
384,R14009,374,171,180,31.55,102.2,3224.41,AAU00052,3200,3250,0,0,0,499,399,2,2,134,3200
385,C1013,267,15,270,64.5,51.1,3295.95,AAS00017,3250,3300,0,0,0,499,397,2,2,96,3250
386,C14009,78,294,90,22.8,143.3,3267.24,AAH00013,3250,3300,0,0,0,499,398,2,1,28,3250
387,C1007,121,339,180,58.1,56.65,3291.365,AAL00012,3250,3300,0,0,0,499,398,2,1,43,3250
388,C1017,215,329,270,61.55,53.2,3274.46,AAX00020,3250,3300,0,0,0,499,398,2,1,77,3250
389,Q1008,347,309,180,45.8,71.5,3274.7,AAJ00037,3250,3300,0,0,0,499,399,2,1,125,3250
390,Q1008,130,386,180,45.8,71.5,3274.7,AAJ00037,3250,3300,0,0,0,499,399,2,1,125,3250
391,C1013,409,335,270,64.5,51.1,3295.95,AAS00017,3250,3300,0,0,0,499,399,2,1,147,3250
392,C1017,453,107,270,61.55,53.2,3274.46,AAX00020,3250,3300,0,0,0,499,399,2,2,163,3250
393,C8042,253,307,90,29.95,110.275,3302.73625,AAV00038,3300,3350,0,0,0,499,397,3,1,85,3300
394,C8030,475,125,0,29.625,112.5,3332.8125,AAJ00029,3300,3350,0,0,0,499,397,3,2,159,3300
395,C10031,422,311,0,24.2,137.25,3321.45,AAJ00049,3300,3350,0,0,0,499,397,3,1,142,3300
396,C8030,256,357,0,29.625,112.5,3332.8125,AAJ00029,3300,3350,0,0,0,499,399,3,1,86,3300
397,C10031,233,379,0,24.2,137.25,3321.45,AAJ00049,3300,3350,0,0,0,499,399,3,1,141,3300
398,C10037,326,254,90,40.3,83.25,3354.975,AAN00053,3350,3400,0,0,0,499,398,3,1,109,3350
399,C10057,465,198,270,30.575,111.475,3408.348125,AAK00051,3400,3450,0,0,0,465,360,3,1,168,3400
400,C10042,336,387,270,38.35,89.75,3441.9125,AAU00057,3400,3450,0,0,0,465,397,3,1,121,3400
401,C10057,313,145,270,30.575,111.475,3408.348125,AAK00051,3400,3450,0,0,0,499,398,3,2,105,3400
402,C10042,161,332,270,38.35,89.75,3441.9125,AAU00057,3400,3450,0,0,0,499,398,3,1,120,3400
403,C10057,431,223,270,30.575,111.475,3408.348125,AAK00051,3400,3450,0,0,0,499,399,3,1,167,3400
404,C10042,342,31,270,38.35,89.75,3441.9125,AAU00057,3400,3450,0,0,0,499,399,3,2,115,3400
405,R1018,248,17,180,66.9,51.5,3445.35,AAJ00039,3400,3450,0,0,0,499,399,3,2,83,3400
406,C10010,453,216,0,22.9,149.25,3417.825,AAU00056,3400,3450,0,0,0,499,399,3,1,152,3400
407,R1018,221,4,180,66.9,51.5,3445.35,AAJ00039,3400,3450,0,0,0,499,399,3,2,82,3400
408,C10061,3,355,90,37.125,93.875,3485.109375,AAL00052,3450,3500,0,0,0,499,397,3,1,1,3450
409,C10061,1,334,90,37.125,93.875,3485.109375,AAL00052,3450,3500,0,0,0,499,398,3,1,0,3450
410,C7057,302,200,270,26.2,133.525,3498.355,AAY00038,3450,3500,0,0,0,499,399,3,1,101,3450
411,C7058,173,360,0,27.675,126.925,3512.649375,AAZ00039,3500,3550,0,0,0,173,360,3,1,166,3500
412,R1003,9,133,180,61.4,57.25,3515.15,AAZ00050,3500,3550,0,0,0,499,397,3,2,3,3500
413,R1003,393,201,180,61.4,57.25,3515.15,AAZ00050,3500,3550,0,0,0,499,397,3,1,132,3500
414,C7058,194,23,0,27.675,126.925,3512.649375,AAZ00039,3500,3550,0,0,0,499,398,3,2,65,3500
415,IC1001,311,317,90,64.55,54.4,3511.52,AAY00043,3500,3550,0,0,0,499,398,3,1,104,3500
416,IC1001,373,74,90,64.55,54.4,3511.52,AAY00043,3500,3550,0,0,0,499,398,3,2,125,3500
417,IC1001,181,107,90,64.55,54.4,3511.52,AAY00043,3500,3550,0,0,0,499,399,3,2,124,3500
418,IC1001,316,79,90,64.55,54.4,3511.52,AAY00043,3500,3550,0,0,0,499,399,3,2,124,3500
419,IC1001,36,377,90,64.55,54.4,3511.52,AAY00043,3500,3550,0,0,0,499,399,3,1,103,3500
420,C7076,490,363,180,29.6,121.35,3591.96,AAF00024,3550,3600,0,0,0,499,398,3,1,164,3550
421,C8005,487,272,90,31.2,114.55,3573.96,AAI00027,3550,3600,0,0,0,499,398,3,1,163,3550
422,C7076,234,8,180,29.6,121.35,3591.96,AAF00024,3550,3600,0,0,0,499,399,3,2,78,3550
423,C7076,481,76,180,29.6,121.35,3591.96,AAF00024,3550,3600,0,0,0,499,399,3,2,77,3550
424,C8005,479,359,90,31.2,114.55,3573.96,AAI00027,3550,3600,0,0,0,499,399,3,1,162,3550
425,C8005,241,265,90,31.2,114.55,3573.96,AAI00027,3550,3600,0,0,0,499,399,3,1,162,3550
426,L1002,138,26,270,39.75,91.3,3629.175,AAR00039,3600,3650,0,0,0,499,397,3,2,46,3600
427,C1054,130,107,0,47.55,76.75,3649.4625,AAZ00062,3600,3650,0,0,0,499,398,3,2,43,3600
428,C10056,88,274,270,32.2,112.35,3617.67,AAJ00050,3600,3650,0,0,0,499,398,3,1,29,3600
429,C7029,450,300,180,29.35,124.225,3646.00375,AAY00037,3600,3650,0,0,0,499,398,3,1,151,3600
430,C1011,8,282,180,57.3,63.15,3618.495,AAR00016,3600,3650,0,0,0,499,398,3,1,2,3600
431,C8008,356,265,0,30.875,117.625,3631.671875,AAL00030,3600,3650,0,0,0,499,398,3,1,119,3600
432,C7029,158,352,180,29.35,124.225,3646.00375,AAY00037,3600,3650,0,0,0,499,398,3,1,150,3600
433,IC8002,453,339,0,32.125,112.5,3614.0625,AAK00034,3600,3650,0,0,0,499,399,3,1,152,3600
434,FL8000,108,6,0,31.2,115.85,3614.52,AAN00036,3600,3650,0,0,0,499,399,3,2,36,3600
435,IC8002,254,57,0,32.125,112.5,3614.0625,AAK00034,3600,3650,0,0,0,499,399,3,2,85,3600
436,FL8000,446,22,0,31.2,115.85,3614.52,AAN00036,3600,3650,0,0,0,499,399,3,2,35,3600
437,C10051,31,168,0,31.1,118.45,3683.795,AAE00045,3650,3700,0,0,0,499,397,3,2,10,3650
438,C1018,74,196,0,69.2,53.05,3671.06,AAY00021,3650,3700,0,0,0,499,397,3,2,24,3650
439,TU16002,37,46,270,50.465,72.885,3678.141525,AAM00050,3650,3700,0,0,0,499,398,3,2,12,3650
440,TU16000,9,5,270,24.75,148.75,3681.5625,AAK00048,3650,3700,0,0,0,499,398,3,2,3,3650
441,TU16002,362,259,270,50.465,72.885,3678.141525,AAM00050,3650,3700,0,0,0,499,398,3,1,121,3650
442,TU16000,479,137,270,24.75,148.75,3681.5625,AAK00048,3650,3700,0,0,0,499,399,3,2,3,3650
443,R1026,117,85,90,68.1,55,3745.5,AAN00043,3700,3750,0,0,0,499,398,3,2,39,3700
444,C10053,79,99,90,34.1,108.85,3711.785,AAG00047,3700,3750,0,0,0,499,399,3,2,26,3700
445,FL7000,483,53,270,27.55,137.9,3799.145,AAC00025,3750,3800,0,0,0,499,397,3,2,162,3750
446,R1093,20,119,270,48.475,77.65,3764.08375,AAY00051,3750,3800,0,0,0,499,397,3,2,6,3750
447,R1093,423,127,270,48.475,77.65,3764.08375,AAY00051,3750,3800,0,0,0,499,398,3,2,5,3750
448,R1093,9,114,270,48.475,77.65,3764.08375,AAY00051,3750,3800,0,0,0,499,398,3,2,5,3750
449,R9048,327,158,0,85.075,44.25,3764.56875,AAZ00058,3750,3800,0,0,0,499,398,3,2,110,3750
450,R9048,19,39,0,85.075,44.25,3764.56875,AAZ00058,3750,3800,0,0,0,499,398,3,2,109,3750
451,FL7000,397,236,270,27.55,137.9,3799.145,AAC00025,3750,3800,0,0,0,499,398,3,1,133,3750
452,FL7000,259,167,270,27.55,137.9,3799.145,AAC00025,3750,3800,0,0,0,499,398,3,2,161,3750
453,R9048,112,163,0,85.075,44.25,3764.56875,AAZ00058,3750,3800,0,0,0,499,398,3,2,109,3750
454,R1093,435,7,270,48.475,77.65,3764.08375,AAY00051,3750,3800,0,0,0,499,399,3,2,5,3750
455,R1093,419,215,270,48.475,77.65,3764.08375,AAY00051,3750,3800,0,0,0,499,399,3,1,141,3750
456,R9048,147,353,0,85.075,44.25,3764.56875,AAZ00058,3750,3800,0,0,0,499,399,3,1,49,3750
457,L14008,208,274,270,26.2,145.4,3809.48,AAI00033,3800,3850,0,0,0,499,397,3,1,70,3800
458,C8000,61,239,180,34.325,111.375,3822.946875,AAG00025,3800,3850,0,0,0,499,398,3,1,20,3800
459,C8000,20,21,180,34.325,111.375,3822.946875,AAG00025,3800,3850,0,0,0,499,398,3,2,6,3800
460,L14007,465,166,0,25.5,150.4,3835.2,AAH00032,3800,3850,0,0,0,499,398,3,2,156,3800
461,C8000,13,314,180,34.325,111.375,3822.946875,AAG00025,3800,3850,0,0,0,499,399,3,1,19,3800
462,L14008,425,302,270,26.2,145.4,3809.48,AAI00033,3800,3850,0,0,0,499,399,3,1,69,3800
463,L14007,275,212,0,25.5,150.4,3835.2,AAH00032,3800,3850,0,0,0,499,399,3,1,92,3800
464,L14008,291,86,270,26.2,145.4,3809.48,AAI00033,3800,3850,0,0,0,499,399,3,2,97,3800
465,L14008,122,158,270,26.2,145.4,3809.48,AAI00033,3800,3850,0,0,0,499,399,3,2,96,3800
466,FL7008,425,382,0,31.7,122,3867.4,AAK00033,3850,3900,0,0,0,499,397,3,1,143,3850
467,C8009,60,348,0,33.525,116.1,3892.2525,AAM00031,3850,3900,0,0,0,499,398,3,1,20,3850
468,C8046,243,330,180,34.325,112.2,3851.265,AAA00021,3850,3900,0,0,0,499,398,3,1,81,3850
469,C8046,20,19,180,34.325,112.2,3851.265,AAA00021,3850,3900,0,0,0,499,399,3,2,4,3850
470,L1001,358,53,90,57.45,68.15,3915.2175,AAP00038,3900,3950,0,0,0,499,397,3,2,120,3900
471,L1001,34,368,90,57.45,68.15,3915.2175,AAP00038,3900,3950,0,0,0,499,398,3,1,11,3900
472,IC7000,282,198,0,30.675,128.075,3928.700625,AAG00030,3900,3950,0,0,0,499,399,3,2,94,3900
473,L1001,123,315,90,57.45,68.15,3915.2175,AAP00038,3900,3950,0,0,0,499,399,3,1,10,3900
474,C1075,420,30,90,49.075,81.125,3981.209375,AAH00009,3950,4000,0,0,0,499,397,3,2,141,3950
475,C1000,488,89,0,70.85,56.05,3971.1425,AAD00004,3950,4000,0,0,0,499,397,3,2,164,3950
476,C1000,296,271,0,70.85,56.05,3971.1425,AAD00004,3950,4000,0,0,0,499,397,3,1,99,3950
477,Q1001,312,120,0,62.85,62.95,3956.4075,AAE00032,3950,4000,0,0,0,499,398,3,2,105,3950
478,C1000,302,208,0,70.85,56.05,3971.1425,AAD00004,3950,4000,0,0,0,499,398,3,1,98,3950
479,FL8003,60,236,90,33.775,117.575,3971.095625,AAS00039,3950,4000,0,0,0,499,398,3,1,18,3950
480,L8028,190,143,90,33.475,119.35,3995.24125,AAA00028,3950,4000,0,0,0,499,398,3,2,63,3950
481,L8028,59,178,90,33.475,119.35,3995.24125,AAA00028,3950,4000,0,0,0,499,399,3,2,62,3950
482,L8028,256,347,90,33.475,119.35,3995.24125,AAA00028,3950,4000,0,0,0,499,399,3,1,86,3950
483,C8012,60,285,0,35.025,114.35,4005.10875,AAR00034,4000,4050,0,0,0,499,397,3,1,21,4000
484,C11043,102,294,270,47.25,85.6,4044.6,AAP00057,4000,4050,0,0,0,499,397,3,1,34,4000
485,C10012,496,372,0,45.25,88.4,4000.1,AAX00058,4000,4050,0,0,0,499,398,3,1,166,4000
486,C10012,148,107,0,45.25,88.4,4000.1,AAX00058,4000,4050,0,0,0,499,398,3,2,49,4000
487,C11043,362,8,270,47.25,85.6,4044.6,AAP00057,4000,4050,0,0,0,499,398,3,2,121,4000
488,C11043,62,34,270,47.25,85.6,4044.6,AAP00057,4000,4050,0,0,0,499,399,3,2,120,4000
489,C10012,203,30,0,45.25,88.4,4000.1,AAX00058,4000,4050,0,0,0,499,399,3,2,48,4000
490,R1007,132,303,90,66.3,61.75,4094.025,AAC00032,4050,4100,0,0,0,499,397,3,1,44,4050
491,C10036,221,40,180,31.7,128.2,4063.94,AAM00052,4050,4100,0,0,0,499,397,3,2,74,4050
492,C10036,404,102,180,31.7,128.2,4063.94,AAM00052,4050,4100,0,0,0,499,397,3,2,73,4050
493,C8020,37,368,0,37.25,109.45,4077.0125,AAB00021,4050,4100,0,0,0,499,398,3,1,12,4050
494,R1007,498,101,90,66.3,61.75,4094.025,AAC00032,4050,4100,0,0,0,499,398,3,2,167,4050
495,R1007,367,56,90,66.3,61.75,4094.025,AAC00032,4050,4100,0,0,0,499,398,3,2,166,4050
496,C10024,145,208,0,29.25,138.55,4052.5875,AAE00044,4050,4100,0,0,0,499,398,3,1,48,4050
497,R1062,456,208,180,52.65,77.4,4075.11,AAD00034,4050,4100,0,0,0,499,398,3,1,153,4050
