No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,150,16
2,2,161,16
3,2,164,16
4,2,166,16
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
247,C13066,248,377,270,69.925,43.45,3038.24125,AAU00022,3000,3050,0,0,0,499,399,2,1,80,3000
248,C14004,379,298,270,19.95,150.4,3000.48,AAC00008,3000,3050,0,0,0,499,399,2,1,122,3000
249,L14004,291,320,270,23,131.05,3014.15,AAE00029,3000,3050,0,0,0,499,399,2,1,93,3000
250,R1002,485,81,270,57.55,52.2,3004.11,AAX00048,3000,3050,0,0,0,499,399,2,2,156,3000
251,C10062,296,84,180,37.025,82.65,3060.11625,AAM00053,3050,3100,0,0,0,497,382,2,2,95,3050
252,C11076,110,396,180,26.3,117.55,3091.565,AAX00062,3050,3100,0,0,0,499,399,2,1,35,3050
253,C14010,167,27,180,28.675,106.85,3063.92375,AAI00014,3050,3100,0,0,0,499,399,2,2,53,3050
254,C10017,230,52,270,22.4,138.15,3094.56,AAZ00060,3050,3100,0,0,0,499,399,2,2,74,3050
255,C14010,321,60,180,28.675,106.85,3063.92375,AAI00014,3050,3100,0,0,0,499,399,2,2,52,3050
256,C10017,54,158,270,22.4,138.15,3094.56,AAZ00060,3050,3100,0,0,0,499,399,2,2,73,3050
257,C10021,358,227,0,21.55,141.7,3053.635,AAC00042,3050,3100,0,0,0,499,399,2,1,115,3050
258,C10021,139,241,0,21.55,141.7,3053.635,AAC00042,3050,3100,0,0,0,499,399,2,1,114,3050
259,C11076,62,204,180,26.3,117.55,3091.565,AAX00062,3050,3100,0,0,0,499,399,2,1,34,3050
260,L11000,172,219,270,34.3,91.8,3148.74,AAU00041,3100,3150,0,0,0,444,382,2,1,62,3100
261,R1024,262,89,270,61.3,51.1,3132.43,AAL00041,3100,3150,0,0,0,444,382,2,2,95,3100
262,D1003,365,378,90,59.2,52.6,3113.92,AAP00036,3100,3150,0,0,0,499,399,2,1,117,3100
263,L14003,5,203,90,21.8,142.55,3107.59,AAD00028,3100,3150,0,0,0,499,399,2,1,1,3100
264,R1024,272,374,270,61.3,51.1,3132.43,AAL00041,3100,3150,0,0,0,499,399,2,1,87,3100
265,C10030,174,49,0,21.55,144.05,3104.2775,AAI00048,3100,3150,0,0,0,499,399,2,2,56,3100
266,C8004,373,102,270,26.25,118.6,3113.25,AAH00026,3100,3150,0,0,0,499,399,2,2,120,3100
267,L14003,468,285,90,21.8,142.55,3107.59,AAD00028,3100,3150,0,0,0,499,399,2,1,0,3100
268,CE1001,6,134,90,38.95,81.5,3174.425,AAG00028,3150,3200,0,0,0,444,382,2,2,2,3150
269,C1014,396,296,90,62.5,51.1,3193.75,AAU00018,3150,3200,0,0,0,497,382,2,1,128,3150
270,C14005,78,96,180,20.35,155.85,3171.5475,AAD00009,3150,3200,0,0,0,499,397,2,2,25,3150
271,Q1010,198,230,90,45.6,69.55,3171.48,AAL00039,3150,3200,0,0,0,499,399,2,1,63,3150
272,R8005,153,327,270,28.7,109.85,3152.695,AAE00041,3150,3200,0,0,0,499,399,2,1,49,3150
273,CE1001,484,168,90,38.95,81.5,3174.425,AAG00028,3150,3200,0,0,0,499,399,2,2,1,3150
274,C1014,129,19,90,62.5,51.1,3193.75,AAU00018,3150,3200,0,0,0,499,399,2,2,41,3150
275,C1014,317,80,90,62.5,51.1,3193.75,AAU00018,3150,3200,0,0,0,499,399,2,2,40,3150
276,C14005,475,245,180,20.35,155.85,3171.5475,AAD00009,3150,3200,0,0,0,499,399,2,1,153,3150
277,CE1001,482,32,90,38.95,81.5,3174.425,AAG00028,3150,3200,0,0,0,499,399,2,2,1,3150
278,C10016,148,100,270,36.05,88.6,3194.03,AAY00059,3150,3200,0,0,0,499,399,2,2,47,3150
279,R14008,408,304,180,31.55,101.2,3192.86,AAS00051,3150,3200,0,0,0,499,399,2,1,131,3150
280,R14008,291,150,180,31.55,101.2,3192.86,AAS00051,3150,3200,0,0,0,499,399,2,2,93,3150
281,R8005,214,183,270,28.7,109.85,3152.695,AAE00041,3150,3200,0,0,0,499,399,2,2,69,3150
282,C14005,290,216,180,20.35,155.85,3171.5475,AAD00009,3150,3200,0,0,0,499,399,2,1,152,3150
283,C14007,167,298,180,20.35,156.85,3191.8975,AAF00011,3150,3200,0,0,0,499,399,2,1,53,3150
284,C14005,404,320,180,20.35,155.85,3171.5475,AAD00009,3150,3200,0,0,0,499,399,2,1,152,3150
285,R14008,33,164,180,31.55,101.2,3192.86,AAS00051,3150,3200,0,0,0,499,399,2,2,93,3150
286,C1014,202,313,90,62.5,51.1,3193.75,AAU00018,3150,3200,0,0,0,499,399,2,1,127,3150
287,C14005,50,399,180,20.35,155.85,3171.5475,AAD00009,3150,3200,0,0,0,499,399,2,1,152,3150
288,R1085,255,395,270,60.55,53.2,3221.26,AAR00046,3200,3250,0,0,0,499,399,2,1,82,3200
289,L8026,404,317,180,26.65,120.2,3203.33,AAY00047,3200,3250,0,0,0,499,399,2,1,128,3200
290,R14009,277,188,180,31.55,102.2,3224.41,AAU00052,3200,3250,0,0,0,499,399,2,2,89,3200
291,C10035,193,333,90,37.05,86.8,3215.94,AAL00051,3200,3250,0,0,0,499,399,2,1,60,3200
292,L8026,333,190,180,26.65,120.2,3203.33,AAY00047,3200,3250,0,0,0,499,399,2,2,107,3200
293,L8026,296,211,180,26.65,120.2,3203.33,AAY00047,3200,3250,0,0,0,499,399,2,1,128,3200
294,R1085,412,75,270,60.55,53.2,3221.26,AAR00046,3200,3250,0,0,0,499,399,2,2,132,3200
295,C1013,281,18,270,64.5,51.1,3295.95,AAS00017,3250,3300,0,0,0,490,382,2,2,92,3250
296,C10043,100,99,90,38.35,85.65,3284.6775,AAV00058,3250,3300,0,0,0,499,399,2,2,32,3250
297,C1013,191,126,270,64.5,51.1,3295.95,AAS00017,3250,3300,0,0,0,499,399,2,2,91,3250
298,C10043,88,330,90,38.35,85.65,3284.6775,AAV00058,3250,3300,0,0,0,499,399,2,1,28,3250
299,C1013,448,141,270,64.5,51.1,3295.95,AAS00017,3250,3300,0,0,0,499,399,2,2,91,3250
300,C14009,457,37,90,22.8,143.3,3267.24,AAH00013,3250,3300,0,0,0,499,399,2,2,147,3250
301,C1007,483,231,180,58.1,56.65,3291.365,AAL00012,3250,3300,0,0,0,499,399,2,1,155,3250
302,C1017,215,9,270,61.55,53.2,3274.46,AAX00020,3250,3300,0,0,0,499,399,2,2,69,3250
303,C1013,195,330,270,64.5,51.1,3295.95,AAS00017,3250,3300,0,0,0,499,399,2,1,63,3250
304,Q1008,40,192,180,45.8,71.5,3274.7,AAJ00037,3250,3300,0,0,0,499,399,2,2,12,3250
305,IC14001,365,312,0,22.8,145.8,3324.24,AAF00029,3300,3350,0,0,0,499,399,2,1,117,3300
306,C8030,51,164,0,29.625,112.5,3332.8125,AAJ00029,3300,3350,0,0,0,499,399,2,2,16,3300
307,C10031,7,280,0,24.2,137.25,3321.45,AAJ00049,3300,3350,0,0,0,499,399,2,1,2,3300
308,R1017,195,199,270,65.5,51.1,3347.05,AAI00038,3300,3350,0,0,0,499,399,2,2,62,3300
309,C8030,290,58,0,29.625,112.5,3332.8125,AAJ00029,3300,3350,0,0,0,499,399,2,2,15,3300
310,C8042,474,149,90,29.95,110.275,3302.73625,AAV00038,3300,3350,0,0,0,499,399,2,2,152,3300
311,C8042,62,225,90,29.95,110.275,3302.73625,AAV00038,3300,3350,0,0,0,499,399,2,1,20,3300
312,C14008,309,361,270,32.3,105,3391.5,AAG00012,3350,3400,0,0,0,499,382,2,1,99,3350
313,C10037,344,297,90,40.3,83.25,3354.975,AAN00053,3350,3400,0,0,0,499,397,2,1,110,3350
314,R1086,121,320,180,61.4,54.6,3352.44,AAS00047,3350,3400,0,0,0,499,399,2,1,39,3350
315,C1062,385,209,0,41.55,81.2,3373.86,AAC00044,3350,3400,0,0,0,499,399,2,1,124,3350
316,C14008,170,63,270,32.3,105,3391.5,AAG00012,3350,3400,0,0,0,499,399,2,2,54,3350
317,C14008,319,4,270,32.3,105,3391.5,AAG00012,3350,3400,0,0,0,499,399,2,2,53,3350
318,R1027,431,239,0,61.4,55.6,3413.84,AAP00044,3400,3450,0,0,0,499,399,2,1,139,3400
319,C10042,301,362,270,38.35,89.75,3441.9125,AAU00057,3400,3450,0,0,0,499,399,2,1,97,3400
320,C7057,154,374,270,26.2,133.525,3498.355,AAY00038,3450,3500,0,0,0,499,382,2,1,49,3450
321,C10054,53,185,0,31.7,108.85,3450.545,AAH00048,3450,3500,0,0,0,499,399,2,2,17,3450
322,C7057,387,2,270,26.2,133.525,3498.355,AAY00038,3450,3500,0,0,0,499,399,2,2,124,3450
323,C10061,336,133,90,37.125,93.875,3485.109375,AAL00052,3450,3500,0,0,0,499,399,2,2,108,3450
324,C10054,467,176,0,31.7,108.85,3450.545,AAH00048,3450,3500,0,0,0,499,399,2,2,16,3450
325,C10054,164,64,0,31.7,108.85,3450.545,AAH00048,3450,3500,0,0,0,499,399,2,2,16,3450
326,C10054,90,334,0,31.7,108.85,3450.545,AAH00048,3450,3500,0,0,0,499,399,2,1,29,3450
327,C10054,253,329,0,31.7,108.85,3450.545,AAH00048,3450,3500,0,0,0,499,399,2,1,28,3450
328,C10054,307,342,0,31.7,108.85,3450.545,AAH00048,3450,3500,0,0,0,499,399,2,1,28,3450
329,IC1001,22,92,90,64.55,54.4,3511.52,AAY00043,3500,3550,0,0,0,499,399,2,2,7,3500
330,R1003,441,279,180,61.4,57.25,3515.15,AAZ00050,3500,3550,0,0,0,499,399,2,1,142,3500
331,C7058,467,71,0,27.675,126.925,3512.649375,AAZ00039,3500,3550,0,0,0,499,399,2,2,150,3500
332,C10032,466,170,0,42.05,83.65,3517.4825,AAK00050,3500,3550,0,0,0,499,399,2,2,150,3500
333,C7076,493,46,180,29.6,121.35,3591.96,AAF00024,3550,3600,0,0,0,499,399,2,2,159,3550
334,C7076,407,211,180,29.6,121.35,3591.96,AAF00024,3550,3600,0,0,0,499,399,2,1,132,3550
335,C1063,404,61,270,48.75,73.975,3606.28125,AAD00045,3600,3650,0,0,0,499,399,2,2,130,3600
336,FL8000,476,324,0,31.2,115.85,3614.52,AAN00036,3600,3650,0,0,0,499,399,2,1,153,3600
337,C1011,192,236,180,57.3,63.15,3618.495,AAR00016,3600,3650,0,0,0,499,399,2,1,59,3600
338,C7029,10,104,180,29.35,124.225,3646.00375,AAY00037,3600,3650,0,0,0,499,399,2,2,3,3600
339,C10023,179,65,180,26.15,138.5,3621.775,AAD00043,3600,3650,0,0,0,499,399,2,2,57,3600
340,C7029,384,130,180,29.35,124.225,3646.00375,AAY00037,3600,3650,0,0,0,499,399,2,2,2,3600
341,FL8000,452,303,0,31.2,115.85,3614.52,AAN00036,3600,3650,0,0,0,499,399,2,1,153,3600
342,C10055,122,150,180,31.95,113.95,3640.7025,AAI00049,3600,3650,0,0,0,499,399,2,2,37,3600
343,C8008,426,384,0,30.875,117.625,3631.671875,AAL00030,3600,3650,0,0,0,499,399,2,1,137,3600
344,C1054,65,238,0,47.55,76.75,3649.4625,AAZ00062,3600,3650,0,0,0,499,399,2,1,18,3600
345,C8008,417,212,0,30.875,117.625,3631.671875,AAL00030,3600,3650,0,0,0,499,399,2,1,136,3600
346,C8008,40,65,0,30.875,117.625,3631.671875,AAL00030,3600,3650,0,0,0,499,399,2,2,13,3600
347,C10056,220,202,270,32.2,112.35,3617.67,AAJ00050,3600,3650,0,0,0,499,399,2,1,70,3600
348,C1003,308,383,180,63.1,57.25,3612.475,AAG00007,3600,3650,0,0,0,499,399,2,1,99,3600
349,C1063,58,76,270,48.75,73.975,3606.28125,AAD00045,3600,3650,0,0,0,499,399,2,2,129,3600
350,C8008,439,283,0,30.875,117.625,3631.671875,AAL00030,3600,3650,0,0,0,499,399,2,1,136,3600
351,FL8000,405,77,0,31.2,115.85,3614.52,AAN00036,3600,3650,0,0,0,499,399,2,2,130,3600
352,R1006,296,167,0,61.9,59.6,3689.24,AAA00030,3650,3700,0,0,0,499,399,2,2,96,3650
353,R1006,82,118,0,61.9,59.6,3689.24,AAA00030,3650,3700,0,0,0,499,399,2,2,96,3650
354,C1018,85,165,0,69.2,53.05,3671.06,AAY00021,3650,3700,0,0,0,499,399,2,2,27,3650
355,R1093,326,68,270,48.475,77.65,3764.08375,AAY00051,3750,3800,0,0,0,499,397,2,2,105,3750
356,R1093,60,128,270,48.475,77.65,3764.08375,AAY00051,3750,3800,0,0,0,499,399,2,2,104,3750
357,R1093,63,231,270,48.475,77.65,3764.08375,AAY00051,3750,3800,0,0,0,499,399,2,1,21,3750
358,R9049,290,135,0,85.075,45.25,3849.64375,AAA00038,3800,3850,0,0,0,499,399,2,2,90,3800
359,C1015,247,369,270,65.625,58.275,3824.296875,AAV00019,3800,3850,0,0,0,499,399,2,1,79,3800
360,C8000,442,248,180,34.325,111.375,3822.946875,AAG00025,3800,3850,0,0,0,499,399,2,1,142,3800
361,C8009,147,175,0,33.525,116.1,3892.2525,AAM00031,3850,3900,0,0,0,499,399,2,2,47,3850
362,C8009,24,389,0,33.525,116.1,3892.2525,AAM00031,3850,3900,0,0,0,499,399,2,1,7,3850
363,C8044,34,78,180,34.325,113.525,3896.745625,AAY00040,3850,3900,0,0,0,499,399,2,2,10,3850
364,C8046,199,135,180,34.325,112.2,3851.265,AAA00021,3850,3900,0,0,0,499,399,2,2,64,3850
365,C8045,53,2,180,34.325,112.85,3873.57625,AAZ00041,3850,3900,0,0,0,499,399,2,2,17,3850
366,L1001,451,334,90,57.45,68.15,3915.2175,AAP00038,3900,3950,0,0,0,499,399,2,1,145,3900
367,L1001,20,296,90,57.45,68.15,3915.2175,AAP00038,3900,3950,0,0,0,499,399,2,1,145,3900
368,FL8003,380,289,90,33.775,117.575,3971.095625,AAS00039,3950,4000,0,0,0,499,399,2,1,122,3950
369,Q1001,451,149,0,62.85,62.95,3956.4075,AAE00032,3950,4000,0,0,0,499,399,2,2,145,3950
370,FL8003,65,382,90,33.775,117.575,3971.095625,AAS00039,3950,4000,0,0,0,499,399,2,1,122,3950
371,C1000,195,212,0,70.85,56.05,3971.1425,AAD00004,3950,4000,0,0,0,499,399,2,1,58,3950
372,C1075,472,313,90,49.075,81.125,3981.209375,AAH00009,3950,4000,0,0,0,499,399,2,1,152,3950
373,C11043,218,273,270,47.25,85.6,4044.6,AAP00057,4000,4050,0,0,0,499,399,2,1,70,4000
374,C10012,406,378,0,45.25,88.4,4000.1,AAX00058,4000,4050,0,0,0,499,399,2,1,126,4000
375,C8012,481,159,0,35.025,114.35,4005.10875,AAR00034,4000,4050,0,0,0,499,399,2,2,155,4000
376,C8012,56,297,0,35.025,114.35,4005.10875,AAR00034,4000,4050,0,0,0,499,399,2,1,18,4000
377,C10012,309,395,0,45.25,88.4,4000.1,AAX00058,4000,4050,0,0,0,499,399,2,1,126,4000
378,C8012,150,206,0,35.025,114.35,4005.10875,AAR00034,4000,4050,0,0,0,499,399,2,1,17,4000
379,C8020,283,233,0,37.25,109.45,4077.0125,AAB00021,4050,4100,0,0,0,499,399,2,1,91,4050
380,C8020,438,125,0,37.25,109.45,4077.0125,AAB00021,4050,4100,0,0,0,499,399,2,2,141,4050
381,R1007,153,286,90,66.3,61.75,4094.025,AAC00032,4050,4100,0,0,0,499,399,2,1,47,4050
382,R1007,95,170,90,66.3,61.75,4094.025,AAC00032,4050,4100,0,0,0,499,399,2,2,30,4050
383,L8011,311,106,90,36.025,114.1,4110.4525,AAI00035,4100,4150,0,0,0,497,382,2,2,100,4100
384,FL7010,254,320,0,33.375,124,4138.5,AAM00035,4100,4150,0,0,0,499,399,2,1,82,4100
385,C1074,407,355,90,51.05,81.525,4161.85125,AAG00008,4150,4200,0,0,0,497,382,2,1,133,4150
386,C8011,425,77,0,34.8,120.475,4192.53,AAP00033,4150,4200,0,0,0,499,399,2,2,137,4150
387,C1001,250,137,0,70.85,59.15,4190.7775,AAE00005,4150,4200,0,0,0,499,399,2,2,80,4150
388,C1004,195,2,180,67.7,61.35,4153.395,AAH00008,4150,4200,0,0,0,499,399,2,2,62,4150
389,L7052,40,320,90,33.05,128.425,4244.44625,AAM00038,4200,4250,0,0,0,499,399,2,1,12,4200
390,R1096,349,275,0,49.3,85.9,4234.87,AAB00033,4200,4250,0,0,0,499,399,2,1,112,4200
391,L7052,221,295,90,33.05,128.425,4244.44625,AAM00038,4200,4250,0,0,0,499,399,2,1,11,4200
392,C7023,107,260,0,34.4,122.275,4206.26,AAR00032,4200,4250,0,0,0,499,399,2,1,34,4200
393,ZD1004,284,6,270,47.2,90,4248,AAI00047,4200,4250,0,0,0,499,399,2,2,87,4200
394,L7052,167,198,90,33.05,128.425,4244.44625,AAM00038,4200,4250,0,0,0,499,399,2,2,51,4200
395,C7003,371,10,90,33.85,126.35,4276.9475,AAA00017,4250,4300,0,0,0,371,107,2,2,161,4250
396,Q1018,181,314,90,45.75,93.25,4266.1875,AAU00045,4250,4300,0,0,0,499,399,2,1,58,4250
397,C14030,4,116,0,28.45,150.4,4278.88,AAU00023,4250,4300,0,0,0,499,399,2,2,1,4250
398,C14030,113,59,0,28.45,150.4,4278.88,AAU00023,4250,4300,0,0,0,499,399,2,2,0,4250
399,L7005,323,82,90,30,143.675,4310.25,AAM00037,4300,4350,0,0,0,499,382,2,2,104,4300
400,C11037,223,329,90,53.05,81.8,4339.49,AAN00056,4300,4350,0,0,0,499,399,2,1,71,4300
401,C7026,253,53,90,35.35,122.025,4313.58375,AAU00034,4300,4350,0,0,0,499,399,2,2,81,4300
402,L8005,81,393,270,38.05,113.85,4331.9925,AAE00031,4300,4350,0,0,0,499,399,2,1,26,4300
403,R1095,453,188,180,51.125,84.4,4314.95,AAA00032,4300,4350,0,0,0,499,399,2,2,147,4300
404,C7006,319,183,90,33.7,128.425,4327.9225,AAD00020,4300,4350,0,0,0,499,399,2,2,102,4300
405,L8005,298,1,270,38.05,113.85,4331.9925,AAE00031,4300,4350,0,0,0,499,399,2,2,97,4300
406,C1005,81,398,90,63.55,68.45,4349.9975,AAI00009,4300,4350,0,0,0,499,399,2,1,26,4300
407,C1099,204,319,180,81.975,53.4,4377.465,AAR00017,4350,4400,0,0,0,499,399,2,1,65,4350
408,L7023,233,372,270,35.35,123.1,4351.585,AAZ00046,4350,4400,0,0,0,499,399,2,1,75,4350
409,C7005,496,164,90,33.7,129.475,4363.3075,AAC00019,4350,4400,0,0,0,499,399,2,2,157,4350
410,C1002,50,28,0,70.7,61.65,4358.655,AAF00006,4350,4400,0,0,0,499,399,2,2,14,4350
411,R1028,247,160,270,48.55,90,4369.5,AAR00045,4350,4400,0,0,0,499,399,2,2,79,4350
412,L8000,479,233,270,39.4,111.5,4393.1,AAB00028,4350,4400,0,0,0,499,399,2,1,155,4350
413,C7024,13,154,0,35.65,124.3,4431.295,AAS00033,4400,4450,0,0,0,499,399,2,2,4,4400
414,L7054,78,35,270,32.2,136.9,4408.18,AAP00040,4400,4450,0,0,0,499,399,2,2,25,4400
415,C7024,205,2,0,35.65,124.3,4431.295,AAS00033,4400,4450,0,0,0,499,399,2,2,3,4400
416,C10040,310,37,0,34.65,128.3,4445.595,AAR00055,4400,4450,0,0,0,499,399,2,2,98,4400
417,C10040,305,384,0,34.65,128.3,4445.595,AAR00055,4400,4450,0,0,0,499,399,2,1,98,4400
418,L8007,268,202,0,36.95,120.475,4451.55125,AAG00033,4450,4500,0,0,0,499,399,2,1,86,4450
419,C10011,219,176,270,31,144.8,4488.8,AAV00057,4450,4500,0,0,0,499,399,2,2,70,4450
420,C1016,47,56,180,83.985,53,4451.205,AAN00054,4450,4500,0,0,0,499,399,2,2,18,4450
421,C10011,168,40,270,31,144.8,4488.8,AAV00057,4450,4500,0,0,0,499,399,2,2,70,4450
422,C8038,301,67,0,36.925,121.45,4484.54125,AAP00034,4450,4500,0,0,0,499,399,2,2,102,4450
423,L14009,342,381,90,29.8,150,4470,AAJ00034,4450,4500,0,0,0,499,399,2,1,110,4450
424,IC1001,462,57,270,54.55,82.375,4493.55625,AAA00024,4450,4500,0,0,0,499,399,2,2,149,4450
425,IC1001,406,106,270,54.55,82.375,4493.55625,AAA00024,4450,4500,0,0,0,499,399,2,2,148,4450
426,C1016,408,376,180,83.985,53,4451.205,AAN00054,4450,4500,0,0,0,499,399,2,1,134,4450
427,IC1001,13,76,270,54.55,82.375,4493.55625,AAA00024,4450,4500,0,0,0,499,399,2,2,148,4450
428,C1076,419,125,0,57.125,78.4,4478.6,AAI00010,4450,4500,0,0,0,499,399,2,2,135,4450
429,C10011,388,264,270,31,144.8,4488.8,AAV00057,4450,4500,0,0,0,499,399,2,1,125,4450
430,IC1001,131,325,270,54.55,82.375,4493.55625,AAA00024,4450,4500,0,0,0,499,399,2,1,42,4450
431,C8043,110,288,0,41.425,109.65,4542.25125,AAX00039,4500,4550,0,0,0,499,399,3,1,36,4500
432,FL7003,153,160,180,30.6,147.125,4502.025,AAF00028,4500,4550,0,0,0,499,399,3,2,50,4500
433,C1046,128,162,90,80.4,56.225,4520.49,AAD00005,4500,4550,0,0,0,499,399,3,2,42,4500
434,FL7003,417,163,180,30.6,147.125,4502.025,AAF00028,4500,4550,0,0,0,499,399,3,2,49,4500
435,R1116,14,220,0,52.825,85.9,4537.6675,AAP00046,4500,4550,0,0,0,499,399,3,1,4,4500
436,C8039,100,252,0,36.925,122.675,4529.774375,AAR00035,4500,4550,0,0,0,499,399,3,1,32,4500
437,R1116,59,275,0,52.825,85.9,4537.6675,AAP00046,4500,4550,0,0,0,499,399,3,1,3,4500
438,R1029,499,399,270,46.95,96.075,4510.72125,AAS00046,4500,4550,0,0,0,499,399,3,1,164,4500
439,FL8006,425,213,0,40.9,111.25,4550.125,AAX00042,4550,4600,0,0,0,499,397,3,1,139,4550
440,R1046,36,302,0,79.275,58,4597.95,AAB00032,4550,4600,0,0,0,499,399,3,1,11,4550
441,C7011,251,375,270,34.5,132.8,4581.6,AAH00024,4550,4600,0,0,0,499,399,3,1,82,4550
442,C7028,311,123,270,36.55,124.55,4552.3025,AAX00036,4550,4600,0,0,0,499,399,3,2,102,4550
443,C7028,372,31,270,36.55,124.55,4552.3025,AAX00036,4550,4600,0,0,0,499,399,3,2,101,4550
444,L7057,243,67,90,33.4,136.9,4572.46,AAU00043,4550,4600,0,0,0,499,399,3,2,79,4550
445,L7010,457,336,270,31.9,143.025,4562.4975,AAR00040,4550,4600,0,0,0,499,399,3,1,150,4550
446,L8006,205,84,0,38.3,118.8,4550.04,AAF00032,4550,4600,0,0,0,499,399,3,2,67,4550
447,C7028,197,189,270,36.55,124.55,4552.3025,AAX00036,4550,4600,0,0,0,499,399,3,2,101,4550
448,R1098,335,322,270,82.175,56.225,4620.289375,AAD00035,4600,4650,0,0,0,499,399,3,1,110,4600
449,L8016,280,158,90,40.2,115.05,4625.01,AAM00039,4600,4650,0,0,0,499,399,3,2,92,4600
450,L8016,41,245,90,40.2,115.05,4625.01,AAM00039,4600,4650,0,0,0,499,399,3,1,13,4600
451,R1098,204,99,270,82.175,56.225,4620.289375,AAD00035,4600,4650,0,0,0,499,399,3,2,67,4600
452,FL8001,291,297,0,40.75,113.5,4625.125,AAP00037,4600,4650,0,0,0,499,399,3,1,95,4600
453,R1098,74,162,270,82.175,56.225,4620.289375,AAD00035,4600,4650,0,0,0,499,399,3,2,67,4600
454,R1077,232,180,90,46.95,98.65,4631.6175,AAK00041,4600,4650,0,0,0,499,399,3,2,76,4600
455,L7061,441,291,180,37.45,124.3,4655.035,AAZ00047,4650,4700,0,0,0,444,382,3,1,162,4650
456,L7061,60,190,180,37.45,124.3,4655.035,AAZ00047,4650,4700,0,0,0,497,382,3,2,19,4650
457,L1000,120,342,180,69.5,67.05,4659.975,AAN00037,4650,4700,0,0,0,499,399,3,1,39,4650
458,ZD1003,165,108,90,45.8,101.85,4664.73,AAH00046,4650,4700,0,0,0,499,399,3,2,54,4650
459,C8013,162,254,0,39.95,117.55,4696.1225,AAS00035,4650,4700,0,0,0,499,399,3,1,53,4650
460,FL7004,325,42,0,32.125,145.25,4666.15625,AAG00029,4650,4700,0,0,0,499,399,3,2,106,4650
461,ZD1003,55,370,90,45.8,101.85,4664.73,AAH00046,4650,4700,0,0,0,499,399,3,1,18,4650
462,L1000,214,270,180,69.5,67.05,4659.975,AAN00037,4650,4700,0,0,0,499,399,3,1,38,4650
463,L1000,133,234,180,69.5,67.05,4659.975,AAN00037,4650,4700,0,0,0,499,399,3,1,38,4650
464,L7061,152,196,180,37.45,124.3,4655.035,AAZ00047,4650,4700,0,0,0,499,399,3,2,18,4650
465,C10009,223,269,90,32.35,145.35,4702.0725,AAS00055,4700,4750,0,0,0,499,382,3,1,73,4700
466,C11035,20,65,0,57.25,82.75,4737.4375,AAL00054,4700,4750,0,0,0,499,399,3,2,6,4700
467,C10009,378,61,90,32.35,145.35,4702.0725,AAS00055,4700,4750,0,0,0,499,399,3,2,124,4700
468,R1058,483,215,90,84.2,56.225,4734.145,AAC00033,4700,4750,0,0,0,499,399,3,1,158,4700
469,L7020,156,177,0,32.15,147.45,4740.5175,AAY00045,4700,4750,0,0,0,499,399,3,2,51,4700
470,L8001,265,105,90,42.35,111.3,4713.555,AAC00029,4700,4750,0,0,0,499,399,3,2,87,4700
471,L8013,317,98,90,39.8,118.5,4716.3,AAJ00036,4700,4750,0,0,0,499,399,3,2,104,4700
472,L8001,355,225,90,42.35,111.3,4713.555,AAC00029,4700,4750,0,0,0,499,399,3,1,116,4700
473,Q1017,223,240,270,51.95,90.85,4719.6575,AAS00044,4700,4750,0,0,0,499,399,3,1,73,4700
474,FL7009,313,29,0,34.15,139.45,4762.2175,AAL00034,4750,4800,0,0,0,497,382,3,2,103,4750
475,L1010,182,29,270,58.25,81.9,4770.675,AAS00040,4750,4800,0,0,0,499,399,3,2,59,4750
476,L1010,384,235,270,58.25,81.9,4770.675,AAS00040,4750,4800,0,0,0,499,399,3,1,126,4750
477,FL7006,295,394,90,33.55,142.775,4790.10125,AAI00031,4750,4800,0,0,0,499,399,3,1,96,4750
478,FL7009,35,310,0,34.15,139.45,4762.2175,AAL00034,4750,4800,0,0,0,499,399,3,1,11,4750
479,R1097,239,356,180,85.6,55.85,4780.76,AAC00034,4750,4800,0,0,0,499,399,3,1,78,4750
480,C11080,131,142,0,57.25,83.75,4794.6875,AAA00044,4750,4800,0,0,0,499,399,3,2,43,4750
481,L7040,495,104,270,38.05,125.4,4771.47,AAH00033,4750,4800,0,0,0,499,399,3,2,162,4750
482,L1010,295,54,270,58.25,81.9,4770.675,AAS00040,4750,4800,0,0,0,499,399,3,2,58,4750
483,R1097,212,124,180,85.6,55.85,4780.76,AAC00034,4750,4800,0,0,0,499,399,3,2,69,4750
484,R1079,363,209,0,80.3,60.375,4848.1125,AAL00042,4800,4850,0,0,0,499,399,3,1,119,4800
485,C8014,133,130,0,41.05,117.55,4825.4275,AAU00036,4800,4850,0,0,0,499,399,3,2,43,4800
486,Q1005,86,111,90,49.875,97.25,4850.34375,AAG00034,4850,4900,0,0,0,499,382,3,2,28,4850
487,L7055,423,200,0,35.8,136.275,4878.645,AAR00041,4850,4900,0,0,0,499,399,3,1,139,4850
488,L7012,455,267,270,36.05,135.3,4877.565,AAS00041,4850,4900,0,0,0,499,399,3,1,149,4850
489,L8014,59,344,90,40.95,118.5,4852.575,AAK00037,4850,4900,0,0,0,499,399,3,1,19,4850
490,C8025,284,127,90,43.8,111.5,4883.7,AAE00024,4850,4900,0,0,0,499,399,3,2,93,4850
