No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Machine_qty,Feeder1_qty,Feeder2_qty,Feeder3_qty,Feeder4_qty,Feeder5_qty,Feeder6_qty,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
207,1813106,31,217,180,60.2,36.85,2218.37,111300047,2200,2250,0,0,0,5,176,179,164,183,193,0,497,394,1,1,10,2200
208,313044,254,308,90,50.25,44.15,2218.5375,111000014,2200,2250,0,0,0,5,176,179,164,183,193,0,499,397,1,1,89,2200
209,313044,431,174,90,50.25,44.15,2218.5375,111000014,2200,2250,0,0,0,5,176,179,164,183,193,0,499,399,1,2,152,2200
210,314014,371,332,90,22.1,100.2,2214.42,111300018,2200,2250,0,0,0,5,176,179,164,183,193,0,499,399,2,1,133,2200
211,1814015,227,92,270,21.55,103.15,2222.8825,112500055,2200,2250,0,0,0,5,176,179,164,183,193,0,499,399,2,2,81,2200
212,313044,2,296,90,50.25,44.15,2218.5375,111000014,2200,2250,0,0,0,5,176,179,164,183,193,0,499,399,2,1,1,2200
213,311001,413,84,0,38.8,56.975,2210.63,112400061,2200,2250,0,0,0,5,176,179,164,183,193,0,499,399,2,2,148,2200
214,310002,266,338,0,24.35,91.6,2230.46,111200050,2200,2250,0,0,0,5,176,179,164,183,193,0,499,399,2,1,95,2200
215,26411002,90,85,180,27.55,81.95,2257.7225,111000048,2250,2300,0,0,0,5,176,179,164,183,193,0,499,399,2,2,32,2250
216,1814016,384,127,0,21.95,104.6,2295.97,112600056,2250,2300,0,0,0,5,176,179,164,183,193,0,499,399,2,2,137,2250
217,1813050,325,188,180,60.2,37.85,2278.57,11200035,2250,2300,0,0,0,5,176,179,164,183,193,0,499,399,2,2,116,2250
218,311047,157,247,270,23.6,95.35,2250.26,111300015,2250,2300,0,0,0,5,176,179,164,183,193,0,499,399,2,1,56,2250
219,1814016,411,58,0,21.95,104.6,2295.97,112600056,2250,2300,0,0,0,5,176,179,164,183,193,0,499,399,2,2,136,2250
220,1813070,306,28,0,76.95,29.4,2262.33,111300046,2250,2300,0,0,0,5,176,179,164,183,193,0,499,399,2,2,109,2250
221,313043,398,240,0,51.8,44.2,2289.56,11900013,2250,2300,0,0,0,5,176,179,164,183,193,0,499,399,2,1,142,2250
222,1713006,371,175,270,59.5,39.35,2341.325,11600034,2300,2350,0,0,0,5,176,179,164,183,193,0,497,394,2,2,133,2300
223,1713006,21,383,270,59.5,39.35,2341.325,11600034,2300,2350,0,0,0,5,176,179,164,183,193,0,499,397,2,1,7,2300
224,311083,185,388,0,22.1,106.05,2343.705,11300046,2300,2350,0,0,0,5,176,179,164,183,193,0,499,399,2,1,66,2300
225,1714000,350,347,180,21.55,108.75,2343.5625,11700035,2300,2350,0,0,0,5,176,179,164,183,193,0,499,399,2,1,125,2300
226,311083,170,106,0,22.1,106.05,2343.705,11300046,2300,2350,0,0,0,5,176,179,164,183,193,0,499,399,2,2,60,2300
227,1715001,54,363,90,33.3,71.8,2390.94,11800036,2350,2400,0,0,0,5,176,179,164,183,193,0,499,397,2,1,19,2350
228,1715001,101,2,90,33.3,71.8,2390.94,11800036,2350,2400,0,0,0,5,176,179,164,183,193,0,499,399,2,2,36,2350
229,314018,349,67,180,19.8,123.7,2449.26,111600020,2400,2450,0,0,0,5,176,179,164,183,193,0,499,399,2,2,125,2400
230,2113003,305,343,90,73.005,33.825,2469.394125,11100039,2450,2500,0,0,0,5,176,179,164,183,193,0,471,392,2,1,115,2450
231,314020,33,77,180,19.8,125.7,2488.86,111900022,2450,2500,0,0,0,5,176,179,164,183,193,0,497,392,2,2,11,2450
232,1813099,181,158,270,63.15,39.45,2491.2675,11800042,2450,2500,0,0,0,5,176,179,164,183,193,0,497,394,2,2,65,2450
233,310045,251,50,180,20.2,122.625,2477.025,112500060,2450,2500,0,0,0,5,176,179,164,183,193,0,497,397,2,2,90,2450
234,311054,17,268,180,24.85,98.75,2453.9375,112400022,2450,2500,0,0,0,5,176,179,164,183,193,0,499,397,2,1,6,2450
235,311007,74,310,270,41.9,59.6,2497.24,11400046,2450,2500,0,0,0,5,176,179,164,183,193,0,499,399,2,1,26,2450
236,2113000,475,292,0,66.375,37.305,2476.119375,112400057,2450,2500,0,0,0,5,176,179,164,183,193,0,499,399,2,1,170,2450
237,2113003,185,257,90,73.005,33.825,2469.394125,11100039,2450,2500,0,0,0,5,176,179,164,183,193,0,499,399,2,1,114,2450
238,2113003,424,224,90,73.005,33.825,2469.394125,11100039,2450,2500,0,0,0,5,176,179,164,183,193,0,499,399,2,1,114,2450
239,2113003,280,302,90,73.005,33.825,2469.394125,11100039,2450,2500,0,0,0,5,176,179,164,183,193,0,499,399,2,1,114,2450
240,311007,245,290,270,41.9,59.6,2497.24,11400046,2450,2500,0,0,0,5,176,179,164,183,193,0,499,399,2,1,25,2450
241,1813046,360,234,180,76.95,32.4,2493.18,112600054,2450,2500,0,0,0,5,176,179,164,183,193,0,499,399,2,1,129,2450
242,1813060,357,191,270,64.15,39.45,2530.7175,11900042,2500,2550,0,0,0,5,176,179,164,183,193,0,357,191,2,1,179,2500
243,1813068,203,16,270,61.65,41.25,2543.0625,111200045,2500,2550,0,0,0,5,176,179,164,183,193,0,499,399,2,2,72,2500
244,1813060,132,226,270,64.15,39.45,2530.7175,11900042,2500,2550,0,0,0,5,176,179,164,183,193,0,499,399,2,1,178,2500
245,1214006,191,386,270,20.2,127.85,2582.57,11700031,2550,2600,0,0,0,5,176,179,164,183,193,0,461,392,2,1,74,2550
246,1814013,121,264,180,24.6,106.85,2628.51,112400054,2600,2650,0,0,0,5,176,179,164,183,193,0,471,392,2,1,45,2600
247,1813078,459,132,180,76.95,34.4,2647.08,112100051,2600,2650,0,0,0,5,176,179,164,183,193,0,497,392,2,2,165,2600
248,1814010,361,279,0,19.8,132.3,2619.54,112200053,2600,2650,0,0,0,5,176,179,164,183,193,0,497,394,2,1,130,2600
249,1813091,449,291,270,66.15,39.45,2609.6175,112600055,2600,2650,0,0,0,5,176,179,164,183,193,0,499,397,2,1,161,2600
250,1813078,80,181,180,76.95,34.4,2647.08,112100051,2600,2650,0,0,0,5,176,179,164,183,193,0,499,397,2,2,164,2600
251,1813091,24,159,270,66.15,39.45,2609.6175,112600055,2600,2650,0,0,0,5,176,179,164,183,193,0,499,399,2,2,8,2600
252,1813072,264,290,270,67.15,39.45,2649.0675,111400047,2600,2650,0,0,0,5,176,179,164,183,193,0,499,399,2,1,94,2600
253,1813094,299,391,0,75.15,34.9,2622.735,11300037,2600,2650,0,0,0,5,176,179,164,183,193,0,499,399,2,1,107,2600
254,1813091,429,266,270,66.15,39.45,2609.6175,112600055,2600,2650,0,0,0,5,176,179,164,183,193,0,499,399,2,1,160,2600
255,1813091,66,385,270,66.15,39.45,2609.6175,112600055,2600,2650,0,0,0,5,176,179,164,183,193,0,499,399,2,1,160,2600
256,1814010,4,70,0,19.8,132.3,2619.54,112200053,2600,2650,0,0,0,5,176,179,164,183,193,0,499,399,2,2,1,2600
257,1813094,347,378,0,75.15,34.9,2622.735,11300037,2600,2650,0,0,0,5,176,179,164,183,193,0,499,399,2,1,106,2600
258,1813103,346,379,90,68.15,39.45,2688.5175,111100045,2650,2700,0,0,0,5,176,179,164,183,193,0,471,392,2,1,131,2650
259,314003,14,383,0,19.8,136.1,2694.78,11200007,2650,2700,0,0,0,5,176,179,164,183,193,0,499,397,2,1,5,2650
260,1813062,332,177,90,64.65,41.25,2666.8125,111100044,2650,2700,0,0,0,5,176,179,164,183,193,0,499,397,2,2,119,2650
261,314003,195,99,0,19.8,136.1,2694.78,11200007,2650,2700,0,0,0,5,176,179,164,183,193,0,499,399,2,2,69,2650
262,310028,74,339,270,19.4,138.15,2680.11,11700046,2650,2700,0,0,0,5,176,179,164,183,193,0,499,399,2,1,26,2650
263,311048,350,379,90,27.45,97.75,2683.2375,111400016,2650,2700,0,0,0,5,176,179,164,183,193,0,499,399,2,1,125,2650
264,314006,308,1,0,19.8,135.1,2674.98,11500010,2650,2700,0,0,0,5,176,179,164,183,193,0,499,399,2,2,110,2650
265,311048,448,103,90,27.45,97.75,2683.2375,111400016,2650,2700,0,0,0,5,176,179,164,183,193,0,499,399,2,2,160,2650
266,311048,463,196,90,27.45,97.75,2683.2375,111400016,2650,2700,0,0,0,5,176,179,164,183,193,0,499,399,2,2,159,2650
267,1813103,197,282,90,68.15,39.45,2688.5175,111100045,2650,2700,0,0,0,5,176,179,164,183,193,0,499,399,2,1,130,2650
268,1813059,421,26,90,65.65,41.25,2708.0625,11800041,2700,2750,0,0,0,5,176,179,164,183,193,0,471,392,2,2,159,2700
269,1814005,422,199,90,20.2,133.7,2700.74,111600049,2700,2750,0,0,0,5,176,179,164,183,193,0,499,399,2,2,151,2700
270,314000,482,350,0,19.8,137.1,2714.58,112500025,2700,2750,0,0,0,5,176,179,164,183,193,0,499,399,2,1,172,2700
271,314000,490,273,0,19.8,137.1,2714.58,112500025,2700,2750,0,0,0,5,176,179,164,183,193,0,499,399,2,1,171,2700
272,314000,456,130,0,19.8,137.1,2714.58,112500025,2700,2750,0,0,0,5,176,179,164,183,193,0,499,399,2,2,163,2700
273,9314000,204,134,90,26.9,103.2,2776.08,11500028,2750,2800,0,0,0,5,176,179,164,183,193,0,471,392,2,2,77,2750
274,31044,414,118,90,37.65,73.55,2769.1575,112200059,2750,2800,0,0,0,5,176,179,164,183,193,0,499,399,2,2,148,2750
275,311009,291,160,270,41.9,66.8,2798.92,11600048,2750,2800,0,0,0,5,176,179,164,183,193,0,499,399,2,2,104,2750
276,31044,499,162,90,37.65,73.55,2769.1575,112200059,2750,2800,0,0,0,5,176,179,164,183,193,0,499,399,2,2,148,2750
277,9314000,108,92,90,26.9,103.2,2776.08,11500028,2750,2800,0,0,0,5,176,179,164,183,193,0,499,399,2,2,76,2750
278,31044,487,82,90,37.65,73.55,2769.1575,112200059,2750,2800,0,0,0,5,176,179,164,183,193,0,499,399,2,2,148,2750
279,311009,1,253,270,41.9,66.8,2798.92,11600048,2750,2800,0,0,0,5,176,179,164,183,193,0,499,399,2,1,1,2750
280,188003,41,16,0,22.6,125.4,2834.04,11400040,2800,2850,0,0,0,5,176,179,164,183,193,0,497,394,2,2,14,2800
281,314001,165,121,90,19.95,141.65,2825.9175,112600026,2800,2850,0,0,0,5,176,179,164,183,193,0,499,399,2,2,59,2800
282,1813100,242,391,180,70.95,39.7,2816.715,11900043,2800,2850,0,0,0,5,176,179,164,183,193,0,499,399,2,1,86,2800
283,310019,179,310,270,20.4,138.15,2818.26,11100040,2800,2850,0,0,0,5,176,179,164,183,193,0,499,399,2,1,64,2800
284,1813100,417,390,180,70.95,39.7,2816.715,11900043,2800,2850,0,0,0,5,176,179,164,183,193,0,499,399,2,1,85,2800
285,31060,118,175,270,36.65,78.3,2869.695,11200043,2850,2900,0,0,0,5,176,179,164,183,193,0,497,392,2,2,42,2850
286,188002,129,368,0,22.6,128.05,2893.93,11300039,2850,2900,0,0,0,5,176,179,164,183,193,0,499,399,2,1,46,2850
287,1814006,469,116,0,26.85,106.85,2868.9225,111800050,2850,2900,0,0,0,5,176,179,164,183,193,0,499,399,2,2,168,2850
288,128027,29,272,270,23,124.075,2853.725,112600048,2850,2900,0,0,0,5,176,179,164,183,193,0,499,399,2,1,10,2850
289,188002,393,310,0,22.6,128.05,2893.93,11300039,2850,2900,0,0,0,5,176,179,164,183,193,0,499,399,2,1,45,2850
290,171000,487,369,0,53.8,54.8,2948.24,11400031,2900,2950,0,0,0,5,176,179,164,183,193,0,497,393,2,1,175,2900
291,31041,330,102,0,41.85,69.55,2910.6675,11300004,2900,2950,0,0,0,5,176,179,164,183,193,0,499,397,2,2,118,2900
292,171000,424,362,0,53.8,54.8,2948.24,11400031,2900,2950,0,0,0,5,176,179,164,183,193,0,499,397,2,1,174,2900
293,310007,471,82,180,32.85,89,2923.65,111600053,2900,2950,0,0,0,5,176,179,164,183,193,0,499,399,2,2,168,2900
294,314011,409,335,0,20.1,144.85,2911.485,111000015,2900,2950,0,0,0,5,176,179,164,183,193,0,499,399,2,1,146,2900
295,171000,496,351,0,53.8,54.8,2948.24,11400031,2900,2950,0,0,0,5,176,179,164,183,193,0,499,399,2,1,174,2900
296,313000,158,265,90,67.325,43.6,2935.37,11600051,2900,2950,0,0,0,5,176,179,164,183,193,0,499,399,2,1,56,2900
297,171000,349,233,0,53.8,54.8,2948.24,11400031,2900,2950,0,0,0,5,176,179,164,183,193,0,499,399,2,1,174,2900
298,310008,64,341,90,33.7,86.8,2925.16,111800054,2900,2950,0,0,0,5,176,179,164,183,193,0,499,399,2,1,22,2900
299,31045,173,240,90,40.15,74.1,2975.115,112400060,2950,3000,0,0,0,5,176,179,164,183,193,0,471,392,2,1,65,2950
300,128024,399,87,270,19.95,148.7,2966.565,112200045,2950,3000,0,0,0,5,176,179,164,183,193,0,471,392,2,2,151,2950
301,313070,71,199,180,73.5,40.15,2951.025,112400024,2950,3000,0,0,0,5,176,179,164,183,193,0,497,392,2,1,25,2950
302,128024,487,383,270,19.95,148.7,2966.565,112200045,2950,3000,0,0,0,5,176,179,164,183,193,0,497,392,2,1,175,2950
303,310025,427,214,270,21.4,138.15,2956.41,11600045,2950,3000,0,0,0,5,176,179,164,183,193,0,499,397,2,1,153,2950
304,313070,77,70,180,73.5,40.15,2951.025,112400024,2950,3000,0,0,0,5,176,179,164,183,193,0,499,397,2,2,27,2950
305,310025,67,201,270,21.4,138.15,2956.41,11600045,2950,3000,0,0,0,5,176,179,164,183,193,0,499,397,2,1,152,2950
306,313070,247,37,180,73.5,40.15,2951.025,112400024,2950,3000,0,0,0,5,176,179,164,183,193,0,499,397,2,2,26,2950
307,1813089,10,374,180,76.95,38.4,2954.88,112400053,2950,3000,0,0,0,5,176,179,164,183,193,0,499,399,2,1,3,2950
308,314013,62,282,0,20.25,146.75,2971.6875,111200017,2950,3000,0,0,0,5,176,179,164,183,193,0,499,399,2,1,22,2950
309,1813089,53,287,180,76.95,38.4,2954.88,112400053,2950,3000,0,0,0,5,176,179,164,183,193,0,499,399,2,1,2,2950
310,314004,251,74,270,19.95,150.4,3000.48,11300008,3000,3050,0,0,0,5,176,179,164,183,193,0,497,392,2,2,90,3000
311,314004,401,162,270,19.95,150.4,3000.48,11300008,3000,3050,0,0,0,5,176,179,164,183,193,0,499,397,2,2,90,3000
312,181002,369,202,270,57.55,52.2,3004.11,112400048,3000,3050,0,0,0,5,176,179,164,183,193,0,499,399,2,1,132,3000
313,1214001,291,159,270,19.95,152.75,3047.3625,11200026,3000,3050,0,0,0,5,176,179,164,183,193,0,499,399,2,2,104,3000
314,1214004,307,399,270,23,131.05,3014.15,11500029,3000,3050,0,0,0,5,176,179,164,183,193,0,499,399,2,1,110,3000
315,181002,265,233,270,57.55,52.2,3004.11,112400048,3000,3050,0,0,0,5,176,179,164,183,193,0,499,399,2,1,131,3000
316,181042,368,14,0,43.8,69.55,3046.29,11100031,3000,3050,0,0,0,5,176,179,164,183,193,0,499,399,2,2,132,3000
317,171016,66,253,90,31,97.3,3016.3,111800043,3000,3050,0,0,0,5,176,179,164,183,193,0,499,399,2,1,23,3000
318,311076,409,22,180,26.3,117.55,3091.565,112400062,3050,3100,0,0,0,5,176,179,164,183,193,0,497,392,2,2,147,3050
319,314010,245,226,180,28.675,106.85,3063.92375,11900014,3050,3100,0,0,0,5,176,179,164,183,193,0,499,397,2,1,87,3050
320,310021,491,339,0,21.55,141.7,3053.635,11300042,3050,3100,0,0,0,5,176,179,164,183,193,0,499,399,2,1,176,3050
321,310030,112,194,0,21.55,144.05,3104.2775,11900048,3100,3150,0,0,0,5,176,179,164,183,193,0,497,394,2,2,40,3100
322,1211000,330,204,270,34.3,91.8,3148.74,112100041,3100,3150,0,0,0,5,176,179,164,183,193,0,497,394,2,1,118,3100
323,2413001,16,377,270,72.25,43.025,3108.55625,11500043,3100,3150,0,0,0,5,176,179,164,183,193,0,499,397,2,1,3,3100
324,310038,76,361,0,24.2,128.2,3102.44,111600054,3100,3150,0,0,0,5,176,179,164,183,193,0,499,397,2,1,27,3100
325,181011,317,339,90,57.55,54.05,3110.5775,11600035,3100,3150,0,0,0,5,176,179,164,183,193,0,499,399,2,1,113,3100
326,2413001,465,7,270,72.25,43.025,3108.55625,11500043,3100,3150,0,0,0,5,176,179,164,183,193,0,499,399,2,2,166,3100
327,41003,259,133,90,59.2,52.6,3113.92,111600036,3100,3150,0,0,0,5,176,179,164,183,193,0,499,399,2,2,92,3100
328,1214003,116,198,90,21.8,142.55,3107.59,11400028,3100,3150,0,0,0,5,176,179,164,183,193,0,499,399,2,2,41,3100
329,171010,467,274,90,45.6,69.55,3171.48,111200039,3150,3200,0,0,0,5,176,179,164,183,193,0,471,392,2,1,177,3150
330,314007,77,37,180,20.35,156.85,3191.8975,11600011,3150,3200,0,0,0,5,176,179,164,183,193,0,471,392,2,2,29,3150
331,314002,33,152,180,20.35,154.85,3151.1975,11100006,3150,3200,0,0,0,5,176,179,164,183,193,0,497,394,2,2,11,3150
332,181041,326,215,0,44,71.95,3165.8,112600051,3150,3200,0,0,0,5,176,179,164,183,193,0,499,397,2,1,116,3150
333,31014,231,61,90,62.5,51.1,3193.75,112100018,3150,3200,0,0,0,5,176,179,164,183,193,0,499,397,2,2,82,3150
334,314002,44,312,180,20.35,154.85,3151.1975,11100006,3150,3200,0,0,0,5,176,179,164,183,193,0,499,399,2,1,15,3150
335,314007,327,200,180,20.35,156.85,3191.8975,11600011,3150,3200,0,0,0,5,176,179,164,183,193,0,499,399,2,1,117,3150
336,351001,108,234,90,38.95,81.5,3174.425,11700028,3150,3200,0,0,0,5,176,179,164,183,193,0,499,399,2,1,38,3150
337,31008,271,353,270,53.3,59.95,3195.335,111300013,3150,3200,0,0,0,5,176,179,164,183,193,0,499,399,2,1,97,3150
338,181041,379,67,0,44,71.95,3165.8,112600051,3150,3200,0,0,0,5,176,179,164,183,193,0,499,399,2,2,135,3150
339,181021,274,214,270,63.5,51.1,3244.85,111100040,3200,3250,0,0,0,5,176,179,164,183,193,0,499,399,2,1,98,3200
340,2641001,73,286,0,44,73.2,3220.8,11600044,3200,3250,0,0,0,5,176,179,164,183,193,0,499,399,2,1,28,3200
341,1814009,219,45,180,31.55,102.2,3224.41,112100052,3200,3250,0,0,0,5,176,179,164,183,193,0,499,399,2,2,78,3200
342,128026,142,290,180,26.65,120.2,3203.33,112500047,3200,3250,0,0,0,5,176,179,164,183,193,0,499,399,2,1,50,3200
343,31013,371,194,270,64.5,51.1,3295.95,111900017,3250,3300,0,0,0,5,176,179,164,183,193,0,497,392,2,2,133,3250
344,314009,50,186,90,22.8,143.3,3267.24,11800013,3250,3300,0,0,0,5,176,179,164,183,193,0,497,394,2,2,18,3250
345,31007,368,98,180,58.1,56.65,3291.365,111200012,3250,3300,0,0,0,5,176,179,164,183,193,0,499,399,2,2,130,3250
346,310043,39,89,90,38.35,85.65,3284.6775,112200058,3250,3300,0,0,0,5,176,179,164,183,193,0,499,399,2,2,13,3250
347,31013,473,242,270,64.5,51.1,3295.95,111900017,3250,3300,0,0,0,5,176,179,164,183,193,0,499,399,2,1,169,3250
348,181017,227,287,270,65.5,51.1,3347.05,11900038,3300,3350,0,0,0,5,176,179,164,183,193,0,499,397,2,1,81,3300
349,38042,176,195,90,29.95,110.275,3302.73625,112200038,3300,3350,0,0,0,5,176,179,164,183,193,0,499,399,2,2,63,3300
350,9314001,295,44,0,22.8,145.8,3324.24,11600029,3300,3350,0,0,0,5,176,179,164,183,193,0,499,399,2,2,105,3300
351,9314001,498,159,0,22.8,145.8,3324.24,11600029,3300,3350,0,0,0,5,176,179,164,183,193,0,499,399,2,2,105,3300
352,310031,246,386,0,24.2,137.25,3321.45,111000049,3300,3350,0,0,0,5,176,179,164,183,193,0,499,399,2,1,88,3300
353,314008,167,203,270,32.3,105,3391.5,11700012,3350,3400,0,0,0,5,176,179,164,183,193,0,499,397,2,1,59,3350
354,310037,456,28,90,40.3,83.25,3354.975,111400053,3350,3400,0,0,0,5,176,179,164,183,193,0,499,399,2,2,163,3350
355,310042,83,47,270,38.35,89.75,3441.9125,112100057,3400,3450,0,0,0,5,176,179,164,183,193,0,499,399,2,2,29,3400
356,310057,466,278,270,30.575,111.475,3408.348125,111100051,3400,3450,0,0,0,5,176,179,164,183,193,0,499,399,2,1,167,3400
357,181027,286,238,0,61.4,55.6,3413.84,111600044,3400,3450,0,0,0,5,176,179,164,183,193,0,499,399,2,1,102,3400
358,37057,182,278,270,26.2,133.525,3498.355,112500038,3450,3500,0,0,0,5,176,179,164,183,193,0,471,392,2,1,69,3450
359,37057,284,148,270,26.2,133.525,3498.355,112500038,3450,3500,0,0,0,5,176,179,164,183,193,0,497,392,2,2,102,3450
360,310061,472,329,90,37.125,93.875,3485.109375,111200052,3450,3500,0,0,0,5,176,179,164,183,193,0,499,397,2,1,167,3450
361,37057,230,304,270,26.2,133.525,3498.355,112500038,3450,3500,0,0,0,5,176,179,164,183,193,0,499,399,2,1,68,3450
362,310054,486,128,0,31.7,108.85,3450.545,11800048,3450,3500,0,0,0,5,176,179,164,183,193,0,499,399,2,2,174,3450
363,31052,446,261,270,46.75,73.975,3458.33125,112500061,3450,3500,0,0,0,5,176,179,164,183,193,0,499,399,2,1,159,3450
364,310061,75,247,90,37.125,93.875,3485.109375,111200052,3450,3500,0,0,0,5,176,179,164,183,193,0,499,399,2,1,167,3450
365,37057,352,203,270,26.2,133.525,3498.355,112500038,3450,3500,0,0,0,5,176,179,164,183,193,0,499,399,2,1,68,3450
366,37057,11,295,270,26.2,133.525,3498.355,112500038,3450,3500,0,0,0,5,176,179,164,183,193,0,499,399,2,1,68,3450
367,31052,137,162,270,46.75,73.975,3458.33125,112500061,3450,3500,0,0,0,5,176,179,164,183,193,0,499,399,2,2,49,3450
368,310032,110,353,0,42.05,83.65,3517.4825,111100050,3500,3550,0,0,0,5,176,179,164,183,193,0,497,394,2,1,39,3500
369,181003,464,361,180,61.4,57.25,3515.15,112600050,3500,3550,0,0,0,5,176,179,164,183,193,0,499,397,2,1,166,3500
370,931001,204,44,90,64.55,54.4,3511.52,112500043,3500,3550,0,0,0,5,176,179,164,183,193,0,499,399,2,2,73,3500
371,310032,408,31,0,42.05,83.65,3517.4825,111100050,3500,3550,0,0,0,5,176,179,164,183,193,0,499,399,2,2,146,3500
372,41002,174,92,0,69.85,51.05,3565.8425,111400035,3550,3600,0,0,0,5,176,179,164,183,193,0,497,392,2,2,62,3550
373,38005,241,227,90,31.2,114.55,3573.96,11900027,3550,3600,0,0,0,5,176,179,164,183,193,0,499,399,2,1,84,3550
374,41001,49,203,90,53.3,67.8,3613.74,111300034,3600,3650,0,0,0,5,176,179,164,183,193,0,499,397,2,1,17,3600
375,37029,496,334,180,29.35,124.225,3646.00375,112500037,3600,3650,0,0,0,5,176,179,164,183,193,0,499,397,2,1,173,3600
376,31003,216,83,180,63.1,57.25,3612.475,11700007,3600,3650,0,0,0,5,176,179,164,183,193,0,499,397,2,2,75,3600
377,38008,318,283,0,30.875,117.625,3631.671875,111200030,3600,3650,0,0,0,5,176,179,164,183,193,0,499,397,2,1,114,3600
378,121002,428,134,270,39.75,91.3,3629.175,111800039,3600,3650,0,0,0,5,176,179,164,183,193,0,499,397,2,2,153,3600
379,38008,161,399,0,30.875,117.625,3631.671875,111200030,3600,3650,0,0,0,5,176,179,164,183,193,0,499,399,2,1,113,3600
380,31003,39,50,180,63.1,57.25,3612.475,11700007,3600,3650,0,0,0,5,176,179,164,183,193,0,499,399,2,2,75,3600
381,310023,221,388,180,26.15,138.5,3621.775,11400043,3600,3650,0,0,0,5,176,179,164,183,193,0,499,399,2,1,79,3600
382,31063,189,186,270,48.75,73.975,3606.28125,11400045,3600,3650,0,0,0,5,176,179,164,183,193,0,499,399,2,2,67,3600
383,37029,319,49,180,29.35,124.225,3646.00375,112500037,3600,3650,0,0,0,5,176,179,164,183,193,0,499,399,2,2,114,3600
384,41001,182,373,90,53.3,67.8,3613.74,111300034,3600,3650,0,0,0,5,176,179,164,183,193,0,499,399,2,1,16,3600
385,121002,455,304,270,39.75,91.3,3629.175,111800039,3600,3650,0,0,0,5,176,179,164,183,193,0,499,399,2,1,163,3600
386,31011,211,140,180,57.3,63.15,3618.495,111800016,3600,3650,0,0,0,5,176,179,164,183,193,0,499,399,2,2,75,3600
387,31011,428,318,180,57.3,63.15,3618.495,111800016,3600,3650,0,0,0,5,176,179,164,183,193,0,499,399,2,1,153,3600
388,181006,202,192,0,61.9,59.6,3689.24,11100030,3650,3700,0,0,0,5,176,179,164,183,193,0,497,394,2,2,70,3650
389,202116002,24,332,270,50.465,72.885,3678.141525,111300050,3650,3700,0,0,0,5,176,179,164,183,193,0,499,397,2,1,8,3650
390,202116000,290,325,270,24.75,148.75,3681.5625,111100048,3650,3700,0,0,0,5,176,179,164,183,193,0,499,399,2,1,104,3650
391,37000,17,164,270,26.2,142.3,3728.26,112400035,3700,3750,0,0,0,5,176,179,164,183,193,0,499,397,2,2,6,3700
392,37000,488,305,270,26.2,142.3,3728.26,112400035,3700,3750,0,0,0,5,176,179,164,183,193,0,499,397,2,1,172,3700
393,6127002,13,163,270,26.7,140.3,3746.01,11500027,3700,3750,0,0,0,5,176,179,164,183,193,0,499,399,2,2,4,3700
394,6127002,28,386,270,26.7,140.3,3746.01,11500027,3700,3750,0,0,0,5,176,179,164,183,193,0,499,399,2,1,10,3700
395,6127002,59,240,270,26.7,140.3,3746.01,11500027,3700,3750,0,0,0,5,176,179,164,183,193,0,499,399,2,1,10,3700
396,189048,199,269,0,85.075,44.25,3764.56875,112600058,3750,3800,0,0,0,5,176,179,164,183,193,0,499,397,2,1,71,3750
397,37001,6,116,180,27.6,136.35,3763.26,112500036,3750,3800,0,0,0,5,176,179,164,183,193,0,499,399,2,2,2,3750
398,6127000,272,90,270,27.55,137.9,3799.145,11300025,3750,3800,0,0,0,5,176,179,164,183,193,0,499,399,2,2,97,3750
399,6127000,226,353,270,27.55,137.9,3799.145,11300025,3750,3800,0,0,0,5,176,179,164,183,193,0,499,399,2,1,81,3750
400,189049,178,169,0,85.075,45.25,3849.64375,11100038,3800,3850,0,0,0,5,176,179,164,183,193,0,497,397,2,2,64,3800
401,31015,203,396,270,65.625,58.275,3824.296875,112200019,3800,3850,0,0,0,5,176,179,164,183,193,0,499,399,2,1,72,3800
402,181025,97,231,0,67.7,56.5,3825.05,111300042,3800,3850,0,0,0,5,176,179,164,183,193,0,499,399,2,1,34,3800
403,31015,145,196,270,65.625,58.275,3824.296875,112200019,3800,3850,0,0,0,5,176,179,164,183,193,0,499,399,2,2,52,3800
404,31015,191,201,270,65.625,58.275,3824.296875,112200019,3800,3850,0,0,0,5,176,179,164,183,193,0,499,399,2,1,71,3800
405,37027,34,167,180,31.125,124,3859.5,112200035,3850,3900,0,0,0,5,176,179,164,183,193,0,471,392,2,2,9,3850
406,37027,342,125,180,31.125,124,3859.5,112200035,3850,3900,0,0,0,5,176,179,164,183,193,0,497,397,2,2,9,3850
407,38044,357,200,180,34.325,113.525,3896.745625,112500040,3850,3900,0,0,0,5,176,179,164,183,193,0,499,397,2,1,128,3850
408,38046,73,22,180,34.325,112.2,3851.265,11100021,3850,3900,0,0,0,5,176,179,164,183,193,0,499,399,2,2,26,3850
409,38044,466,382,180,34.325,113.525,3896.745625,112500040,3850,3900,0,0,0,5,176,179,164,183,193,0,499,399,2,1,127,3850
410,187000,436,19,90,27.65,142.3,3934.595,112500056,3900,3950,0,0,0,5,176,179,164,183,193,0,497,394,2,2,157,3900
